a15m310 Wilson3 pz1 0.151fm zmax7
config z nu=p.z RpITD
690 2 7.85398163e-01 2.72885347e-01
691 2 7.85398163e-01 2.74084268e-01
692 2 7.85398163e-01 2.75882638e-01
693 2 7.85398163e-01 2.73114248e-01
694 2 7.85398163e-01 2.73005898e-01
695 2 7.85398163e-01 2.71971017e-01
696 2 7.85398163e-01 2.76294555e-01
697 2 7.85398163e-01 2.75995021e-01
698 2 7.85398163e-01 2.75397394e-01
699 2 7.85398163e-01 2.73961291e-01
700 2 7.85398163e-01 2.74723929e-01
701 2 7.85398163e-01 2.74179081e-01
702 2 7.85398163e-01 2.74315752e-01
703 2 7.85398163e-01 2.73102554e-01
704 2 7.85398163e-01 2.77092847e-01
705 2 7.85398163e-01 2.72268777e-01
706 2 7.85398163e-01 2.77542689e-01
707 2 7.85398163e-01 2.75049042e-01
708 2 7.85398163e-01 2.73546409e-01
709 2 7.85398163e-01 2.73795632e-01
710 2 7.85398163e-01 2.73965644e-01
711 2 7.85398163e-01 2.73315141e-01
712 2 7.85398163e-01 2.77710173e-01
713 2 7.85398163e-01 2.72850382e-01
714 2 7.85398163e-01 2.74730061e-01
715 2 7.85398163e-01 2.75558081e-01
716 2 7.85398163e-01 2.75131068e-01
717 2 7.85398163e-01 2.73846357e-01
718 2 7.85398163e-01 2.76799915e-01
719 2 7.85398163e-01 2.73166420e-01
720 2 7.85398163e-01 2.75458957e-01
721 2 7.85398163e-01 2.72823883e-01
722 2 7.85398163e-01 2.75056715e-01
723 2 7.85398163e-01 2.75382603e-01
724 2 7.85398163e-01 2.74387283e-01
725 2 7.85398163e-01 2.74117820e-01
726 2 7.85398163e-01 2.74377323e-01
727 2 7.85398163e-01 2.76582031e-01
728 2 7.85398163e-01 2.73539703e-01
729 2 7.85398163e-01 2.74099925e-01
730 2 7.85398163e-01 2.72156691e-01
731 2 7.85398163e-01 2.73503138e-01
732 2 7.85398163e-01 2.73628918e-01
733 2 7.85398163e-01 2.74225491e-01
734 2 7.85398163e-01 2.75207845e-01
735 2 7.85398163e-01 2.75045190e-01
736 2 7.85398163e-01 2.73910378e-01
737 2 7.85398163e-01 2.71587038e-01
738 2 7.85398163e-01 2.73942971e-01
739 2 7.85398163e-01 2.76752635e-01
740 2 7.85398163e-01 2.72270710e-01
741 2 7.85398163e-01 2.73141209e-01
742 2 7.85398163e-01 2.75070143e-01
743 2 7.85398163e-01 2.72509009e-01
744 2 7.85398163e-01 2.71249631e-01
745 2 7.85398163e-01 2.75053924e-01
746 2 7.85398163e-01 2.75491542e-01
747 2 7.85398163e-01 2.79476231e-01
748 2 7.85398163e-01 2.75051191e-01
749 2 7.85398163e-01 2.77240987e-01
750 2 7.85398163e-01 2.73176113e-01
751 2 7.85398163e-01 2.74644305e-01
752 2 7.85398163e-01 2.72578328e-01
753 2 7.85398163e-01 2.74757418e-01
754 2 7.85398163e-01 2.76371710e-01
755 2 7.85398163e-01 2.73491624e-01
756 2 7.85398163e-01 2.76627227e-01
757 2 7.85398163e-01 2.76138279e-01
758 2 7.85398163e-01 2.73937230e-01
759 2 7.85398163e-01 2.76317720e-01
760 2 7.85398163e-01 2.74457404e-01
761 2 7.85398163e-01 2.75859649e-01
762 2 7.85398163e-01 2.74652862e-01
763 2 7.85398163e-01 2.73973322e-01
764 2 7.85398163e-01 2.73845203e-01
765 2 7.85398163e-01 2.72851287e-01
766 2 7.85398163e-01 2.76638958e-01
767 2 7.85398163e-01 2.76991357e-01
768 2 7.85398163e-01 2.74462711e-01
769 2 7.85398163e-01 2.74295002e-01
770 2 7.85398163e-01 2.75002153e-01
771 2 7.85398163e-01 2.74173190e-01
772 2 7.85398163e-01 2.74603964e-01
773 2 7.85398163e-01 2.71559734e-01
774 2 7.85398163e-01 2.75536366e-01
775 2 7.85398163e-01 2.74552853e-01
776 2 7.85398163e-01 2.76118414e-01
777 2 7.85398163e-01 2.74395993e-01
778 2 7.85398163e-01 2.74723250e-01
779 2 7.85398163e-01 2.74186732e-01
780 2 7.85398163e-01 2.71670583e-01
781 2 7.85398163e-01 2.76902019e-01
782 2 7.85398163e-01 2.76271260e-01
783 2 7.85398163e-01 2.73126162e-01
784 2 7.85398163e-01 2.74179667e-01
785 2 7.85398163e-01 2.74670935e-01
786 2 7.85398163e-01 2.73408269e-01
787 2 7.85398163e-01 2.74787856e-01
788 2 7.85398163e-01 2.72962018e-01
789 2 7.85398163e-01 2.71866629e-01
790 2 7.85398163e-01 2.72233958e-01
791 2 7.85398163e-01 2.70927538e-01
792 2 7.85398163e-01 2.75187419e-01
793 2 7.85398163e-01 2.73208567e-01
794 2 7.85398163e-01 2.73430982e-01
795 2 7.85398163e-01 2.75246476e-01
796 2 7.85398163e-01 2.73766498e-01
797 2 7.85398163e-01 2.75459198e-01
798 2 7.85398163e-01 2.73505270e-01
799 2 7.85398163e-01 2.74305311e-01
800 2 7.85398163e-01 2.73558291e-01
801 2 7.85398163e-01 2.74596467e-01
802 2 7.85398163e-01 2.73416203e-01
803 2 7.85398163e-01 2.76164889e-01
804 2 7.85398163e-01 2.75257026e-01
805 2 7.85398163e-01 2.74847427e-01
806 2 7.85398163e-01 2.70934682e-01
807 2 7.85398163e-01 2.75154707e-01
808 2 7.85398163e-01 2.73647944e-01
809 2 7.85398163e-01 2.73759789e-01
810 2 7.85398163e-01 2.73571245e-01
811 2 7.85398163e-01 2.74702059e-01
812 2 7.85398163e-01 2.75476206e-01
813 2 7.85398163e-01 2.72908456e-01
814 2 7.85398163e-01 2.75258448e-01
815 2 7.85398163e-01 2.73902979e-01
816 2 7.85398163e-01 2.78032295e-01
817 2 7.85398163e-01 2.75345598e-01
818 2 7.85398163e-01 2.74671595e-01
819 2 7.85398163e-01 2.76171765e-01
820 2 7.85398163e-01 2.73561758e-01
821 2 7.85398163e-01 2.72657623e-01
822 2 7.85398163e-01 2.73585777e-01
823 2 7.85398163e-01 2.74228241e-01
824 2 7.85398163e-01 2.75267103e-01
825 2 7.85398163e-01 2.74234597e-01
826 2 7.85398163e-01 2.74591759e-01
827 2 7.85398163e-01 2.74500987e-01
828 2 7.85398163e-01 2.74378459e-01
829 2 7.85398163e-01 2.75705730e-01
830 2 7.85398163e-01 2.72930748e-01
831 2 7.85398163e-01 2.73404370e-01
832 2 7.85398163e-01 2.73509491e-01
833 2 7.85398163e-01 2.72711510e-01
834 2 7.85398163e-01 2.73184077e-01
835 2 7.85398163e-01 2.76448560e-01
836 2 7.85398163e-01 2.72417565e-01
837 2 7.85398163e-01 2.75080697e-01
838 2 7.85398163e-01 2.73765772e-01
839 2 7.85398163e-01 2.75866243e-01
840 2 7.85398163e-01 2.76144220e-01
841 2 7.85398163e-01 2.72803769e-01
842 2 7.85398163e-01 2.73186125e-01
843 2 7.85398163e-01 2.74335169e-01
844 2 7.85398163e-01 2.75327627e-01
845 2 7.85398163e-01 2.74148741e-01
846 2 7.85398163e-01 2.73053852e-01
847 2 7.85398163e-01 2.72665447e-01
848 2 7.85398163e-01 2.73530887e-01
849 2 7.85398163e-01 2.73879809e-01
850 2 7.85398163e-01 2.75467210e-01
851 2 7.85398163e-01 2.74272142e-01
852 2 7.85398163e-01 2.75494852e-01
853 2 7.85398163e-01 2.74012236e-01
854 2 7.85398163e-01 2.76401950e-01
855 2 7.85398163e-01 2.71199969e-01
856 2 7.85398163e-01 2.74309049e-01
857 2 7.85398163e-01 2.73543364e-01
858 2 7.85398163e-01 2.75225061e-01
859 2 7.85398163e-01 2.74250114e-01
860 2 7.85398163e-01 2.73458109e-01
861 2 7.85398163e-01 2.75004590e-01
862 2 7.85398163e-01 2.75412747e-01
863 2 7.85398163e-01 2.76936601e-01
864 2 7.85398163e-01 2.76000927e-01
865 2 7.85398163e-01 2.75332587e-01
866 2 7.85398163e-01 2.75883167e-01
867 2 7.85398163e-01 2.74541006e-01
868 2 7.85398163e-01 2.75225113e-01
869 2 7.85398163e-01 2.74732581e-01
870 2 7.85398163e-01 2.74530247e-01
871 2 7.85398163e-01 2.73930366e-01
872 2 7.85398163e-01 2.76256182e-01
873 2 7.85398163e-01 2.76461731e-01
874 2 7.85398163e-01 2.74460645e-01
875 2 7.85398163e-01 2.76916610e-01
876 2 7.85398163e-01 2.73364877e-01
877 2 7.85398163e-01 2.74996210e-01
878 2 7.85398163e-01 2.74682092e-01
879 2 7.85398163e-01 2.75167755e-01
880 2 7.85398163e-01 2.73005960e-01
881 2 7.85398163e-01 2.74091076e-01
882 2 7.85398163e-01 2.75215488e-01
883 2 7.85398163e-01 2.73958641e-01
884 2 7.85398163e-01 2.73601039e-01
885 2 7.85398163e-01 2.74359317e-01
886 2 7.85398163e-01 2.74468216e-01
887 2 7.85398163e-01 2.73474599e-01
888 2 7.85398163e-01 2.77425542e-01
889 2 7.85398163e-01 2.76088728e-01
890 2 7.85398163e-01 2.75928553e-01
891 2 7.85398163e-01 2.74308132e-01
892 2 7.85398163e-01 2.74784989e-01
893 2 7.85398163e-01 2.74770573e-01
894 2 7.85398163e-01 2.73152609e-01
895 2 7.85398163e-01 2.72401259e-01
896 2 7.85398163e-01 2.74839238e-01
897 2 7.85398163e-01 2.72663346e-01
898 2 7.85398163e-01 2.75895939e-01
899 2 7.85398163e-01 2.74738002e-01
0 3 1.17809725e+00 3.73884952e-01
1 3 1.17809725e+00 3.71079638e-01
2 3 1.17809725e+00 3.71799715e-01
3 3 1.17809725e+00 3.71072895e-01
4 3 1.17809725e+00 3.70648074e-01
5 3 1.17809725e+00 3.71357949e-01
6 3 1.17809725e+00 3.70625932e-01
7 3 1.17809725e+00 3.70262403e-01
8 3 1.17809725e+00 3.69972111e-01
9 3 1.17809725e+00 3.70282981e-01
10 3 1.17809725e+00 3.68865624e-01
11 3 1.17809725e+00 3.68912085e-01
12 3 1.17809725e+00 3.72607749e-01
13 3 1.17809725e+00 3.75101079e-01
14 3 1.17809725e+00 3.72763553e-01
15 3 1.17809725e+00 3.72276720e-01
16 3 1.17809725e+00 3.66572273e-01
17 3 1.17809725e+00 3.69939557e-01
18 3 1.17809725e+00 3.71725252e-01
19 3 1.17809725e+00 3.70450081e-01
20 3 1.17809725e+00 3.69934765e-01
21 3 1.17809725e+00 3.70431086e-01
22 3 1.17809725e+00 3.73249077e-01
23 3 1.17809725e+00 3.76911661e-01
24 3 1.17809725e+00 3.70612738e-01
25 3 1.17809725e+00 3.69622702e-01
26 3 1.17809725e+00 3.69086330e-01
27 3 1.17809725e+00 3.68007173e-01
28 3 1.17809725e+00 3.72433216e-01
29 3 1.17809725e+00 3.69929210e-01
30 3 1.17809725e+00 3.70037525e-01
31 3 1.17809725e+00 3.69581604e-01
32 3 1.17809725e+00 3.67712036e-01
33 3 1.17809725e+00 3.70577367e-01
34 3 1.17809725e+00 3.73352814e-01
35 3 1.17809725e+00 3.73811209e-01
36 3 1.17809725e+00 3.70510453e-01
37 3 1.17809725e+00 3.70198310e-01
38 3 1.17809725e+00 3.69953456e-01
39 3 1.17809725e+00 3.67455417e-01
40 3 1.17809725e+00 3.65717373e-01
41 3 1.17809725e+00 3.70938923e-01
42 3 1.17809725e+00 3.68714096e-01
43 3 1.17809725e+00 3.69790593e-01
44 3 1.17809725e+00 3.69602655e-01
45 3 1.17809725e+00 3.70775931e-01
46 3 1.17809725e+00 3.69381195e-01
47 3 1.17809725e+00 3.71350399e-01
48 3 1.17809725e+00 3.69926292e-01
49 3 1.17809725e+00 3.71900262e-01
50 3 1.17809725e+00 3.70585594e-01
51 3 1.17809725e+00 3.71459016e-01
52 3 1.17809725e+00 3.70096001e-01
53 3 1.17809725e+00 3.68088895e-01
54 3 1.17809725e+00 3.69584389e-01
55 3 1.17809725e+00 3.72362925e-01
56 3 1.17809725e+00 3.71055416e-01
57 3 1.17809725e+00 3.69033965e-01
58 3 1.17809725e+00 3.71129106e-01
59 3 1.17809725e+00 3.73956886e-01
60 3 1.17809725e+00 3.68160563e-01
61 3 1.17809725e+00 3.70449080e-01
62 3 1.17809725e+00 3.68261788e-01
63 3 1.17809725e+00 3.67554666e-01
64 3 1.17809725e+00 3.68912799e-01
65 3 1.17809725e+00 3.71625977e-01
66 3 1.17809725e+00 3.74914812e-01
67 3 1.17809725e+00 3.66692531e-01
68 3 1.17809725e+00 3.69972063e-01
69 3 1.17809725e+00 3.72660342e-01
70 3 1.17809725e+00 3.67956647e-01
71 3 1.17809725e+00 3.68046863e-01
72 3 1.17809725e+00 3.67727967e-01
73 3 1.17809725e+00 3.76002610e-01
74 3 1.17809725e+00 3.75654871e-01
75 3 1.17809725e+00 3.71469778e-01
76 3 1.17809725e+00 3.70084319e-01
77 3 1.17809725e+00 3.67026053e-01
78 3 1.17809725e+00 3.71483336e-01
79 3 1.17809725e+00 3.71044833e-01
80 3 1.17809725e+00 3.69703408e-01
81 3 1.17809725e+00 3.70064264e-01
82 3 1.17809725e+00 3.67694265e-01
83 3 1.17809725e+00 3.71071149e-01
84 3 1.17809725e+00 3.68883156e-01
85 3 1.17809725e+00 3.75518804e-01
86 3 1.17809725e+00 3.70171282e-01
87 3 1.17809725e+00 3.70802973e-01
88 3 1.17809725e+00 3.70991290e-01
89 3 1.17809725e+00 3.68124153e-01
90 3 1.17809725e+00 3.71483854e-01
91 3 1.17809725e+00 3.69766430e-01
92 3 1.17809725e+00 3.70890816e-01
93 3 1.17809725e+00 3.73153148e-01
94 3 1.17809725e+00 3.71162920e-01
95 3 1.17809725e+00 3.71981653e-01
96 3 1.17809725e+00 3.73248405e-01
97 3 1.17809725e+00 3.73582750e-01
98 3 1.17809725e+00 3.68994675e-01
99 3 1.17809725e+00 3.72841188e-01
100 3 1.17809725e+00 3.70863295e-01
101 3 1.17809725e+00 3.70365122e-01
102 3 1.17809725e+00 3.72534305e-01
103 3 1.17809725e+00 3.71373492e-01
104 3 1.17809725e+00 3.69920119e-01
105 3 1.17809725e+00 3.70513798e-01
106 3 1.17809725e+00 3.69703078e-01
107 3 1.17809725e+00 3.69968391e-01
108 3 1.17809725e+00 3.70294646e-01
109 3 1.17809725e+00 3.69293389e-01
110 3 1.17809725e+00 3.68442617e-01
111 3 1.17809725e+00 3.67759566e-01
112 3 1.17809725e+00 3.69621309e-01
113 3 1.17809725e+00 3.69415402e-01
114 3 1.17809725e+00 3.70258705e-01
115 3 1.17809725e+00 3.66576500e-01
116 3 1.17809725e+00 3.69785354e-01
117 3 1.17809725e+00 3.73224491e-01
118 3 1.17809725e+00 3.70548902e-01
119 3 1.17809725e+00 3.70222283e-01
120 3 1.17809725e+00 3.64821925e-01
121 3 1.17809725e+00 3.70708702e-01
122 3 1.17809725e+00 3.67298303e-01
123 3 1.17809725e+00 3.70595928e-01
124 3 1.17809725e+00 3.71065062e-01
125 3 1.17809725e+00 3.68228752e-01
126 3 1.17809725e+00 3.72064732e-01
127 3 1.17809725e+00 3.70179702e-01
128 3 1.17809725e+00 3.72125402e-01
129 3 1.17809725e+00 3.65404921e-01
130 3 1.17809725e+00 3.70665780e-01
131 3 1.17809725e+00 3.72438434e-01
132 3 1.17809725e+00 3.67663910e-01
133 3 1.17809725e+00 3.69944079e-01
134 3 1.17809725e+00 3.72967520e-01
135 3 1.17809725e+00 3.69712168e-01
136 3 1.17809725e+00 3.69657799e-01
137 3 1.17809725e+00 3.69924135e-01
138 3 1.17809725e+00 3.72453502e-01
139 3 1.17809725e+00 3.71098491e-01
140 3 1.17809725e+00 3.71868932e-01
141 3 1.17809725e+00 3.68510650e-01
142 3 1.17809725e+00 3.66562843e-01
143 3 1.17809725e+00 3.68731728e-01
144 3 1.17809725e+00 3.71466602e-01
145 3 1.17809725e+00 3.72718593e-01
146 3 1.17809725e+00 3.70330091e-01
147 3 1.17809725e+00 3.69940676e-01
148 3 1.17809725e+00 3.70507108e-01
149 3 1.17809725e+00 3.68947615e-01
150 3 1.17809725e+00 3.69036473e-01
151 3 1.17809725e+00 3.67277206e-01
152 3 1.17809725e+00 3.66723933e-01
153 3 1.17809725e+00 3.69328823e-01
154 3 1.17809725e+00 3.73520714e-01
155 3 1.17809725e+00 3.71049748e-01
156 3 1.17809725e+00 3.72598872e-01
157 3 1.17809725e+00 3.66293551e-01
158 3 1.17809725e+00 3.71799225e-01
159 3 1.17809725e+00 3.67693379e-01
160 3 1.17809725e+00 3.69539956e-01
161 3 1.17809725e+00 3.69116070e-01
162 3 1.17809725e+00 3.67650835e-01
163 3 1.17809725e+00 3.72663485e-01
164 3 1.17809725e+00 3.70040184e-01
165 3 1.17809725e+00 3.70343742e-01
166 3 1.17809725e+00 3.72986040e-01
167 3 1.17809725e+00 3.72908085e-01
168 3 1.17809725e+00 3.69701633e-01
169 3 1.17809725e+00 3.71827195e-01
170 3 1.17809725e+00 3.71244731e-01
171 3 1.17809725e+00 3.69237369e-01
172 3 1.17809725e+00 3.70898008e-01
173 3 1.17809725e+00 3.68890084e-01
174 3 1.17809725e+00 3.71370708e-01
175 3 1.17809725e+00 3.72690724e-01
176 3 1.17809725e+00 3.71440253e-01
177 3 1.17809725e+00 3.69758310e-01
178 3 1.17809725e+00 3.69962263e-01
179 3 1.17809725e+00 3.72647957e-01
180 3 1.17809725e+00 3.69396796e-01
181 3 1.17809725e+00 3.72910630e-01
182 3 1.17809725e+00 3.69104094e-01
183 3 1.17809725e+00 3.72051983e-01
184 3 1.17809725e+00 3.68285102e-01
185 3 1.17809725e+00 3.65919484e-01
186 3 1.17809725e+00 3.70156274e-01
187 3 1.17809725e+00 3.74332931e-01
188 3 1.17809725e+00 3.69041868e-01
189 3 1.17809725e+00 3.72071376e-01
190 3 1.17809725e+00 3.69820729e-01
191 3 1.17809725e+00 3.71899181e-01
192 3 1.17809725e+00 3.71194619e-01
193 3 1.17809725e+00 3.71315900e-01
194 3 1.17809725e+00 3.67806345e-01
195 3 1.17809725e+00 3.69845788e-01
196 3 1.17809725e+00 3.69324361e-01
197 3 1.17809725e+00 3.69427406e-01
198 3 1.17809725e+00 3.67534729e-01
199 3 1.17809725e+00 3.69389029e-01
200 3 1.17809725e+00 3.71307969e-01
201 3 1.17809725e+00 3.68505009e-01
202 3 1.17809725e+00 3.67351781e-01
203 3 1.17809725e+00 3.69993139e-01
204 3 1.17809725e+00 3.69509579e-01
205 3 1.17809725e+00 3.71524923e-01
206 3 1.17809725e+00 3.69690554e-01
207 3 1.17809725e+00 3.70416109e-01
208 3 1.17809725e+00 3.70660422e-01
209 3 1.17809725e+00 3.72093417e-01
210 3 1.17809725e+00 3.67088848e-01
211 3 1.17809725e+00 3.67946135e-01
212 3 1.17809725e+00 3.67702724e-01
213 3 1.17809725e+00 3.68529545e-01
214 3 1.17809725e+00 3.69791587e-01
215 3 1.17809725e+00 3.69773244e-01
216 3 1.17809725e+00 3.73928387e-01
217 3 1.17809725e+00 3.75461084e-01
218 3 1.17809725e+00 3.71278804e-01
219 3 1.17809725e+00 3.73225846e-01
220 3 1.17809725e+00 3.70023338e-01
221 3 1.17809725e+00 3.73482791e-01
222 3 1.17809725e+00 3.66812556e-01
223 3 1.17809725e+00 3.72515234e-01
224 3 1.17809725e+00 3.69967328e-01
225 3 1.17809725e+00 3.69482893e-01
226 3 1.17809725e+00 3.69427052e-01
227 3 1.17809725e+00 3.70662945e-01
228 3 1.17809725e+00 3.71662057e-01
229 3 1.17809725e+00 3.69825112e-01
230 3 1.17809725e+00 3.68653544e-01
231 3 1.17809725e+00 3.69058146e-01
232 3 1.17809725e+00 3.72097447e-01
233 3 1.17809725e+00 3.68221049e-01
234 3 1.17809725e+00 3.72282880e-01
235 3 1.17809725e+00 3.71132242e-01
236 3 1.17809725e+00 3.71428089e-01
237 3 1.17809725e+00 3.75470034e-01
238 3 1.17809725e+00 3.69712901e-01
239 3 1.17809725e+00 3.71897975e-01
240 3 1.17809725e+00 3.71843828e-01
241 3 1.17809725e+00 3.71468555e-01
242 3 1.17809725e+00 3.71969155e-01
243 3 1.17809725e+00 3.71881285e-01
244 3 1.17809725e+00 3.67388312e-01
245 3 1.17809725e+00 3.66753893e-01
246 3 1.17809725e+00 3.67864804e-01
247 3 1.17809725e+00 3.72767199e-01
248 3 1.17809725e+00 3.67704972e-01
249 3 1.17809725e+00 3.70381266e-01
250 3 1.17809725e+00 3.72382188e-01
251 3 1.17809725e+00 3.71061909e-01
252 3 1.17809725e+00 3.70316641e-01
253 3 1.17809725e+00 3.70703672e-01
254 3 1.17809725e+00 3.73162425e-01
255 3 1.17809725e+00 3.67853793e-01
256 3 1.17809725e+00 3.72026025e-01
257 3 1.17809725e+00 3.70524581e-01
258 3 1.17809725e+00 3.69271142e-01
259 3 1.17809725e+00 3.70302825e-01
260 3 1.17809725e+00 3.69148962e-01
261 3 1.17809725e+00 3.71785644e-01
262 3 1.17809725e+00 3.70884862e-01
263 3 1.17809725e+00 3.66560180e-01
264 3 1.17809725e+00 3.68105677e-01
265 3 1.17809725e+00 3.73055850e-01
266 3 1.17809725e+00 3.68361060e-01
267 3 1.17809725e+00 3.70848262e-01
268 3 1.17809725e+00 3.64091102e-01
269 3 1.17809725e+00 3.72435616e-01
270 3 1.17809725e+00 3.69388029e-01
271 3 1.17809725e+00 3.74757174e-01
272 3 1.17809725e+00 3.69864643e-01
273 3 1.17809725e+00 3.70687748e-01
274 3 1.17809725e+00 3.67750220e-01
275 3 1.17809725e+00 3.72157616e-01
276 3 1.17809725e+00 3.69304476e-01
277 3 1.17809725e+00 3.70164877e-01
278 3 1.17809725e+00 3.71977527e-01
279 3 1.17809725e+00 3.70372746e-01
280 3 1.17809725e+00 3.67567478e-01
281 3 1.17809725e+00 3.68794143e-01
282 3 1.17809725e+00 3.70944650e-01
283 3 1.17809725e+00 3.70969706e-01
284 3 1.17809725e+00 3.67084323e-01
285 3 1.17809725e+00 3.68990777e-01
286 3 1.17809725e+00 3.65493187e-01
287 3 1.17809725e+00 3.68674399e-01
288 3 1.17809725e+00 3.73595659e-01
289 3 1.17809725e+00 3.71965838e-01
290 3 1.17809725e+00 3.70945135e-01
291 3 1.17809725e+00 3.66758977e-01
292 3 1.17809725e+00 3.71768345e-01
293 3 1.17809725e+00 3.75446371e-01
294 3 1.17809725e+00 3.70170961e-01
295 3 1.17809725e+00 3.70605243e-01
296 3 1.17809725e+00 3.71802022e-01
297 3 1.17809725e+00 3.71405133e-01
298 3 1.17809725e+00 3.68769723e-01
299 3 1.17809725e+00 3.66796562e-01
300 3 1.17809725e+00 3.73273433e-01
301 3 1.17809725e+00 3.71991091e-01
302 3 1.17809725e+00 3.69150272e-01
303 3 1.17809725e+00 3.67532056e-01
304 3 1.17809725e+00 3.73433101e-01
305 3 1.17809725e+00 3.69716849e-01
306 3 1.17809725e+00 3.68082615e-01
307 3 1.17809725e+00 3.69472439e-01
308 3 1.17809725e+00 3.70125495e-01
309 3 1.17809725e+00 3.71812633e-01
310 3 1.17809725e+00 3.66433960e-01
311 3 1.17809725e+00 3.68554591e-01
312 3 1.17809725e+00 3.71614514e-01
313 3 1.17809725e+00 3.68610564e-01
314 3 1.17809725e+00 3.74577399e-01
315 3 1.17809725e+00 3.65972473e-01
316 3 1.17809725e+00 3.68598416e-01
317 3 1.17809725e+00 3.70721016e-01
318 3 1.17809725e+00 3.66341178e-01
319 3 1.17809725e+00 3.70922668e-01
320 3 1.17809725e+00 3.65530329e-01
321 3 1.17809725e+00 3.68956199e-01
322 3 1.17809725e+00 3.71931155e-01
323 3 1.17809725e+00 3.69631904e-01
324 3 1.17809725e+00 3.71321355e-01
325 3 1.17809725e+00 3.71676247e-01
326 3 1.17809725e+00 3.70284570e-01
327 3 1.17809725e+00 3.72078288e-01
328 3 1.17809725e+00 3.69943211e-01
329 3 1.17809725e+00 3.71956775e-01
330 3 1.17809725e+00 3.70210274e-01
331 3 1.17809725e+00 3.73435729e-01
332 3 1.17809725e+00 3.73092045e-01
333 3 1.17809725e+00 3.64242088e-01
334 3 1.17809725e+00 3.66187894e-01
335 3 1.17809725e+00 3.72629415e-01
336 3 1.17809725e+00 3.69921492e-01
337 3 1.17809725e+00 3.71769999e-01
338 3 1.17809725e+00 3.68313927e-01
339 3 1.17809725e+00 3.70455760e-01
340 3 1.17809725e+00 3.67836110e-01
341 3 1.17809725e+00 3.70258495e-01
342 3 1.17809725e+00 3.71327913e-01
343 3 1.17809725e+00 3.69608600e-01
344 3 1.17809725e+00 3.68882301e-01
345 3 1.17809725e+00 3.68343521e-01
346 3 1.17809725e+00 3.69438829e-01
347 3 1.17809725e+00 3.69245984e-01
348 3 1.17809725e+00 3.69871862e-01
349 3 1.17809725e+00 3.74037826e-01
350 3 1.17809725e+00 3.68757783e-01
351 3 1.17809725e+00 3.69004266e-01
352 3 1.17809725e+00 3.71666673e-01
353 3 1.17809725e+00 3.69807080e-01
354 3 1.17809725e+00 3.71510306e-01
355 3 1.17809725e+00 3.69024432e-01
356 3 1.17809725e+00 3.69336006e-01
357 3 1.17809725e+00 3.73636396e-01
358 3 1.17809725e+00 3.70669442e-01
359 3 1.17809725e+00 3.70184196e-01
360 3 1.17809725e+00 3.68920183e-01
361 3 1.17809725e+00 3.69269825e-01
362 3 1.17809725e+00 3.65805482e-01
363 3 1.17809725e+00 3.70672108e-01
364 3 1.17809725e+00 3.68293290e-01
365 3 1.17809725e+00 3.68230371e-01
366 3 1.17809725e+00 3.72214456e-01
367 3 1.17809725e+00 3.69715095e-01
368 3 1.17809725e+00 3.67929662e-01
369 3 1.17809725e+00 3.66692436e-01
370 3 1.17809725e+00 3.69261239e-01
371 3 1.17809725e+00 3.71080068e-01
372 3 1.17809725e+00 3.70601113e-01
373 3 1.17809725e+00 3.67287690e-01
374 3 1.17809725e+00 3.65850130e-01
375 3 1.17809725e+00 3.67697135e-01
376 3 1.17809725e+00 3.68272325e-01
377 3 1.17809725e+00 3.71010781e-01
378 3 1.17809725e+00 3.71040886e-01
379 3 1.17809725e+00 3.69770078e-01
380 3 1.17809725e+00 3.69699573e-01
381 3 1.17809725e+00 3.66939606e-01
382 3 1.17809725e+00 3.70833647e-01
383 3 1.17809725e+00 3.72419991e-01
384 3 1.17809725e+00 3.70573530e-01
385 3 1.17809725e+00 3.67739104e-01
386 3 1.17809725e+00 3.69633941e-01
387 3 1.17809725e+00 3.67310063e-01
388 3 1.17809725e+00 3.71257338e-01
389 3 1.17809725e+00 3.72137533e-01
390 3 1.17809725e+00 3.73210746e-01
391 3 1.17809725e+00 3.68296634e-01
392 3 1.17809725e+00 3.71264830e-01
393 3 1.17809725e+00 3.70809215e-01
394 3 1.17809725e+00 3.70849889e-01
395 3 1.17809725e+00 3.69394921e-01
396 3 1.17809725e+00 3.64482352e-01
397 3 1.17809725e+00 3.69949661e-01
398 3 1.17809725e+00 3.71269587e-01
399 3 1.17809725e+00 3.68852839e-01
400 3 1.17809725e+00 3.68450414e-01
401 3 1.17809725e+00 3.64638500e-01
402 3 1.17809725e+00 3.72288277e-01
403 3 1.17809725e+00 3.73471530e-01
404 3 1.17809725e+00 3.67832256e-01
405 3 1.17809725e+00 3.69498654e-01
406 3 1.17809725e+00 3.71838448e-01
407 3 1.17809725e+00 3.73573217e-01
408 3 1.17809725e+00 3.71688102e-01
409 3 1.17809725e+00 3.70472579e-01
410 3 1.17809725e+00 3.70153050e-01
411 3 1.17809725e+00 3.74127876e-01
412 3 1.17809725e+00 3.71216514e-01
413 3 1.17809725e+00 3.69822930e-01
414 3 1.17809725e+00 3.70389440e-01
415 3 1.17809725e+00 3.71329705e-01
416 3 1.17809725e+00 3.70891560e-01
417 3 1.17809725e+00 3.68431621e-01
418 3 1.17809725e+00 3.71751720e-01
419 3 1.17809725e+00 3.68542122e-01
420 3 1.17809725e+00 3.69994208e-01
421 3 1.17809725e+00 3.68794503e-01
422 3 1.17809725e+00 3.73219830e-01
423 3 1.17809725e+00 3.71813716e-01
