a15m310 Wilson3 pz4 0.151fm zmax5
config z nu=p.z RpITD
632 1 1.57079633e+00 1.40784066e-02
633 1 1.57079633e+00 1.41412085e-02
634 1 1.57079633e+00 1.41759338e-02
635 1 1.57079633e+00 1.42938052e-02
636 1 1.57079633e+00 1.41392893e-02
637 1 1.57079633e+00 1.42697449e-02
638 1 1.57079633e+00 1.41135972e-02
639 1 1.57079633e+00 1.35732687e-02
640 1 1.57079633e+00 1.45804259e-02
641 1 1.57079633e+00 1.45509330e-02
642 1 1.57079633e+00 1.41464286e-02
643 1 1.57079633e+00 1.39279703e-02
644 1 1.57079633e+00 1.40072456e-02
645 1 1.57079633e+00 1.37867564e-02
646 1 1.57079633e+00 1.41279422e-02
647 1 1.57079633e+00 1.41781452e-02
648 1 1.57079633e+00 1.38467242e-02
649 1 1.57079633e+00 1.43950486e-02
650 1 1.57079633e+00 1.42170498e-02
651 1 1.57079633e+00 1.42766470e-02
652 1 1.57079633e+00 1.44630578e-02
653 1 1.57079633e+00 1.42007578e-02
654 1 1.57079633e+00 1.39660430e-02
655 1 1.57079633e+00 1.46094858e-02
656 1 1.57079633e+00 1.44336769e-02
657 1 1.57079633e+00 1.39285512e-02
658 1 1.57079633e+00 1.43077848e-02
659 1 1.57079633e+00 1.43117325e-02
660 1 1.57079633e+00 1.42318885e-02
661 1 1.57079633e+00 1.42560371e-02
662 1 1.57079633e+00 1.45866009e-02
663 1 1.57079633e+00 1.41274197e-02
664 1 1.57079633e+00 1.43572323e-02
665 1 1.57079633e+00 1.41319765e-02
666 1 1.57079633e+00 1.46946402e-02
667 1 1.57079633e+00 1.47059451e-02
668 1 1.57079633e+00 1.43791443e-02
669 1 1.57079633e+00 1.39540854e-02
670 1 1.57079633e+00 1.44337642e-02
671 1 1.57079633e+00 1.41696139e-02
672 1 1.57079633e+00 1.43145287e-02
673 1 1.57079633e+00 1.46084446e-02
674 1 1.57079633e+00 1.41956778e-02
675 1 1.57079633e+00 1.38047985e-02
676 1 1.57079633e+00 1.44239257e-02
677 1 1.57079633e+00 1.43521439e-02
678 1 1.57079633e+00 1.42884926e-02
679 1 1.57079633e+00 1.43888488e-02
680 1 1.57079633e+00 1.43295259e-02
681 1 1.57079633e+00 1.42660274e-02
682 1 1.57079633e+00 1.40753204e-02
683 1 1.57079633e+00 1.44671057e-02
684 1 1.57079633e+00 1.39480348e-02
685 1 1.57079633e+00 1.43348977e-02
686 1 1.57079633e+00 1.41885566e-02
687 1 1.57079633e+00 1.42156798e-02
688 1 1.57079633e+00 1.43084997e-02
689 1 1.57079633e+00 1.43416907e-02
690 1 1.57079633e+00 1.40211485e-02
691 1 1.57079633e+00 1.42314300e-02
692 1 1.57079633e+00 1.43481376e-02
693 1 1.57079633e+00 1.41056069e-02
694 1 1.57079633e+00 1.40106342e-02
695 1 1.57079633e+00 1.38865680e-02
696 1 1.57079633e+00 1.44061786e-02
697 1 1.57079633e+00 1.47770018e-02
698 1 1.57079633e+00 1.43300869e-02
699 1 1.57079633e+00 1.42296893e-02
700 1 1.57079633e+00 1.41902232e-02
701 1 1.57079633e+00 1.42477408e-02
702 1 1.57079633e+00 1.44641278e-02
703 1 1.57079633e+00 1.40326068e-02
704 1 1.57079633e+00 1.47017924e-02
705 1 1.57079633e+00 1.39935179e-02
706 1 1.57079633e+00 1.42958663e-02
707 1 1.57079633e+00 1.44330932e-02
708 1 1.57079633e+00 1.42043900e-02
709 1 1.57079633e+00 1.40598941e-02
710 1 1.57079633e+00 1.42124214e-02
711 1 1.57079633e+00 1.44900493e-02
712 1 1.57079633e+00 1.42125510e-02
713 1 1.57079633e+00 1.40589062e-02
714 1 1.57079633e+00 1.43047357e-02
715 1 1.57079633e+00 1.45141949e-02
716 1 1.57079633e+00 1.43138699e-02
717 1 1.57079633e+00 1.42518016e-02
718 1 1.57079633e+00 1.45663853e-02
719 1 1.57079633e+00 1.42768684e-02
720 1 1.57079633e+00 1.41351767e-02
721 1 1.57079633e+00 1.43384532e-02
722 1 1.57079633e+00 1.43688756e-02
723 1 1.57079633e+00 1.42225258e-02
724 1 1.57079633e+00 1.38926192e-02
725 1 1.57079633e+00 1.40469163e-02
726 1 1.57079633e+00 1.39534832e-02
727 1 1.57079633e+00 1.47543547e-02
728 1 1.57079633e+00 1.42723931e-02
729 1 1.57079633e+00 1.44408499e-02
730 1 1.57079633e+00 1.38005162e-02
731 1 1.57079633e+00 1.40510024e-02
732 1 1.57079633e+00 1.38904630e-02
733 1 1.57079633e+00 1.42615401e-02
734 1 1.57079633e+00 1.45471644e-02
735 1 1.57079633e+00 1.43778466e-02
736 1 1.57079633e+00 1.42754341e-02
737 1 1.57079633e+00 1.45611186e-02
738 1 1.57079633e+00 1.41253003e-02
739 1 1.57079633e+00 1.47087416e-02
740 1 1.57079633e+00 1.42063386e-02
741 1 1.57079633e+00 1.41417462e-02
742 1 1.57079633e+00 1.43075353e-02
743 1 1.57079633e+00 1.37537120e-02
744 1 1.57079633e+00 1.36454191e-02
745 1 1.57079633e+00 1.41610227e-02
746 1 1.57079633e+00 1.39128790e-02
747 1 1.57079633e+00 1.40775096e-02
748 1 1.57079633e+00 1.44681381e-02
749 1 1.57079633e+00 1.44496732e-02
750 1 1.57079633e+00 1.42037972e-02
751 1 1.57079633e+00 1.42427128e-02
752 1 1.57079633e+00 1.40234025e-02
753 1 1.57079633e+00 1.38989663e-02
754 1 1.57079633e+00 1.42863342e-02
755 1 1.57079633e+00 1.41065009e-02
756 1 1.57079633e+00 1.40297867e-02
757 1 1.57079633e+00 1.44253021e-02
758 1 1.57079633e+00 1.42996035e-02
759 1 1.57079633e+00 1.40831549e-02
760 1 1.57079633e+00 1.42051355e-02
761 1 1.57079633e+00 1.44928208e-02
762 1 1.57079633e+00 1.36516820e-02
763 1 1.57079633e+00 1.39755758e-02
764 1 1.57079633e+00 1.45150867e-02
765 1 1.57079633e+00 1.41452121e-02
766 1 1.57079633e+00 1.45580862e-02
767 1 1.57079633e+00 1.44427075e-02
768 1 1.57079633e+00 1.45566313e-02
769 1 1.57079633e+00 1.39838367e-02
770 1 1.57079633e+00 1.42602370e-02
771 1 1.57079633e+00 1.43359615e-02
772 1 1.57079633e+00 1.45024666e-02
773 1 1.57079633e+00 1.44766435e-02
774 1 1.57079633e+00 1.47732256e-02
775 1 1.57079633e+00 1.42404033e-02
776 1 1.57079633e+00 1.41217260e-02
777 1 1.57079633e+00 1.37908488e-02
778 1 1.57079633e+00 1.42869896e-02
779 1 1.57079633e+00 1.41649646e-02
780 1 1.57079633e+00 1.39604033e-02
781 1 1.57079633e+00 1.40660499e-02
782 1 1.57079633e+00 1.41537193e-02
783 1 1.57079633e+00 1.43391749e-02
784 1 1.57079633e+00 1.44441872e-02
785 1 1.57079633e+00 1.41747845e-02
786 1 1.57079633e+00 1.41530549e-02
787 1 1.57079633e+00 1.47054453e-02
788 1 1.57079633e+00 1.41684932e-02
789 1 1.57079633e+00 1.39088624e-02
790 1 1.57079633e+00 1.39970214e-02
791 1 1.57079633e+00 1.40508919e-02
792 1 1.57079633e+00 1.43271765e-02
793 1 1.57079633e+00 1.35896327e-02
794 1 1.57079633e+00 1.41911160e-02
795 1 1.57079633e+00 1.45304345e-02
796 1 1.57079633e+00 1.48633368e-02
797 1 1.57079633e+00 1.42379857e-02
798 1 1.57079633e+00 1.45358404e-02
799 1 1.57079633e+00 1.40901771e-02
800 1 1.57079633e+00 1.40424881e-02
801 1 1.57079633e+00 1.47128766e-02
802 1 1.57079633e+00 1.40965634e-02
803 1 1.57079633e+00 1.45591202e-02
804 1 1.57079633e+00 1.40243945e-02
805 1 1.57079633e+00 1.47615167e-02
806 1 1.57079633e+00 1.43042840e-02
807 1 1.57079633e+00 1.43619243e-02
808 1 1.57079633e+00 1.41616158e-02
809 1 1.57079633e+00 1.43818789e-02
810 1 1.57079633e+00 1.40124818e-02
811 1 1.57079633e+00 1.43031547e-02
812 1 1.57079633e+00 1.44528908e-02
813 1 1.57079633e+00 1.43675366e-02
814 1 1.57079633e+00 1.41570341e-02
815 1 1.57079633e+00 1.39623014e-02
816 1 1.57079633e+00 1.39646370e-02
817 1 1.57079633e+00 1.42225909e-02
818 1 1.57079633e+00 1.42204583e-02
819 1 1.57079633e+00 1.43179931e-02
820 1 1.57079633e+00 1.42059492e-02
821 1 1.57079633e+00 1.42639162e-02
822 1 1.57079633e+00 1.43612162e-02
823 1 1.57079633e+00 1.44383032e-02
824 1 1.57079633e+00 1.39883159e-02
825 1 1.57079633e+00 1.41203045e-02
826 1 1.57079633e+00 1.40123985e-02
827 1 1.57079633e+00 1.45737983e-02
828 1 1.57079633e+00 1.43716002e-02
829 1 1.57079633e+00 1.44955729e-02
830 1 1.57079633e+00 1.43727838e-02
831 1 1.57079633e+00 1.43804113e-02
832 1 1.57079633e+00 1.44042042e-02
833 1 1.57079633e+00 1.44981549e-02
834 1 1.57079633e+00 1.40126994e-02
835 1 1.57079633e+00 1.42371741e-02
836 1 1.57079633e+00 1.39024911e-02
837 1 1.57079633e+00 1.42913322e-02
838 1 1.57079633e+00 1.40754288e-02
839 1 1.57079633e+00 1.38976580e-02
840 1 1.57079633e+00 1.45169147e-02
841 1 1.57079633e+00 1.36710247e-02
842 1 1.57079633e+00 1.40690760e-02
843 1 1.57079633e+00 1.40471578e-02
844 1 1.57079633e+00 1.42105280e-02
845 1 1.57079633e+00 1.45880962e-02
846 1 1.57079633e+00 1.38717345e-02
847 1 1.57079633e+00 1.40445971e-02
848 1 1.57079633e+00 1.42603349e-02
849 1 1.57079633e+00 1.43412479e-02
850 1 1.57079633e+00 1.46212563e-02
851 1 1.57079633e+00 1.41322899e-02
852 1 1.57079633e+00 1.43984916e-02
853 1 1.57079633e+00 1.45348059e-02
854 1 1.57079633e+00 1.43509637e-02
855 1 1.57079633e+00 1.39628749e-02
856 1 1.57079633e+00 1.44261804e-02
857 1 1.57079633e+00 1.43965315e-02
858 1 1.57079633e+00 1.38441293e-02
859 1 1.57079633e+00 1.41679065e-02
860 1 1.57079633e+00 1.37441348e-02
861 1 1.57079633e+00 1.40934634e-02
862 1 1.57079633e+00 1.42323039e-02
863 1 1.57079633e+00 1.43916549e-02
864 1 1.57079633e+00 1.42078644e-02
865 1 1.57079633e+00 1.43025819e-02
866 1 1.57079633e+00 1.47890287e-02
867 1 1.57079633e+00 1.40741213e-02
868 1 1.57079633e+00 1.43075565e-02
869 1 1.57079633e+00 1.45845027e-02
870 1 1.57079633e+00 1.44683510e-02
871 1 1.57079633e+00 1.38371562e-02
872 1 1.57079633e+00 1.42592328e-02
873 1 1.57079633e+00 1.39001737e-02
874 1 1.57079633e+00 1.43505964e-02
875 1 1.57079633e+00 1.42669512e-02
876 1 1.57079633e+00 1.42473191e-02
877 1 1.57079633e+00 1.42260483e-02
878 1 1.57079633e+00 1.41591300e-02
879 1 1.57079633e+00 1.41129310e-02
880 1 1.57079633e+00 1.40542278e-02
881 1 1.57079633e+00 1.44389756e-02
882 1 1.57079633e+00 1.41492877e-02
883 1 1.57079633e+00 1.45702310e-02
884 1 1.57079633e+00 1.44139537e-02
885 1 1.57079633e+00 1.42594285e-02
886 1 1.57079633e+00 1.42437875e-02
887 1 1.57079633e+00 1.40952726e-02
888 1 1.57079633e+00 1.46249565e-02
889 1 1.57079633e+00 1.43339046e-02
890 1 1.57079633e+00 1.41694562e-02
891 1 1.57079633e+00 1.40156988e-02
892 1 1.57079633e+00 1.45233126e-02
893 1 1.57079633e+00 1.36599528e-02
894 1 1.57079633e+00 1.42576401e-02
895 1 1.57079633e+00 1.39590481e-02
896 1 1.57079633e+00 1.40786379e-02
897 1 1.57079633e+00 1.45993702e-02
898 1 1.57079633e+00 1.44108643e-02
899 1 1.57079633e+00 1.41079000e-02
0 2 3.14159265e+00 2.44883339e-02
1 2 3.14159265e+00 2.50269455e-02
2 2 3.14159265e+00 2.56742605e-02
3 2 3.14159265e+00 2.45935637e-02
4 2 3.14159265e+00 2.59251548e-02
5 2 3.14159265e+00 2.52731940e-02
6 2 3.14159265e+00 2.42393982e-02
7 2 3.14159265e+00 2.55656929e-02
8 2 3.14159265e+00 2.43951218e-02
9 2 3.14159265e+00 2.57802718e-02
10 2 3.14159265e+00 2.59050210e-02
11 2 3.14159265e+00 2.54746047e-02
12 2 3.14159265e+00 2.54361590e-02
13 2 3.14159265e+00 2.57297146e-02
14 2 3.14159265e+00 2.48176379e-02
15 2 3.14159265e+00 2.49251921e-02
16 2 3.14159265e+00 2.44453617e-02
17 2 3.14159265e+00 2.60823904e-02
18 2 3.14159265e+00 2.53281972e-02
19 2 3.14159265e+00 2.55302121e-02
20 2 3.14159265e+00 2.50797544e-02
21 2 3.14159265e+00 2.54993911e-02
22 2 3.14159265e+00 2.45906754e-02
23 2 3.14159265e+00 2.64142189e-02
24 2 3.14159265e+00 2.44768039e-02
25 2 3.14159265e+00 2.50096343e-02
26 2 3.14159265e+00 2.49061935e-02
27 2 3.14159265e+00 2.46237617e-02
28 2 3.14159265e+00 2.56953700e-02
29 2 3.14159265e+00 2.61337238e-02
30 2 3.14159265e+00 2.44424635e-02
31 2 3.14159265e+00 2.50004726e-02
32 2 3.14159265e+00 2.44605215e-02
33 2 3.14159265e+00 2.48326411e-02
34 2 3.14159265e+00 2.52012373e-02
35 2 3.14159265e+00 2.56472249e-02
36 2 3.14159265e+00 2.45672658e-02
37 2 3.14159265e+00 2.51126116e-02
38 2 3.14159265e+00 2.46592339e-02
39 2 3.14159265e+00 2.50172397e-02
40 2 3.14159265e+00 2.48780937e-02
41 2 3.14159265e+00 2.51238167e-02
42 2 3.14159265e+00 2.59638897e-02
43 2 3.14159265e+00 2.55653075e-02
44 2 3.14159265e+00 2.51299721e-02
45 2 3.14159265e+00 2.47874385e-02
46 2 3.14159265e+00 2.57207728e-02
47 2 3.14159265e+00 2.50461381e-02
48 2 3.14159265e+00 2.46686506e-02
49 2 3.14159265e+00 2.51633324e-02
50 2 3.14159265e+00 2.64183567e-02
51 2 3.14159265e+00 2.49176181e-02
52 2 3.14159265e+00 2.53400581e-02
53 2 3.14159265e+00 2.56909204e-02
54 2 3.14159265e+00 2.51170895e-02
55 2 3.14159265e+00 2.49442336e-02
56 2 3.14159265e+00 2.57982355e-02
57 2 3.14159265e+00 2.48676068e-02
58 2 3.14159265e+00 2.52058337e-02
59 2 3.14159265e+00 2.53559218e-02
60 2 3.14159265e+00 2.48687966e-02
61 2 3.14159265e+00 2.51624140e-02
62 2 3.14159265e+00 2.55993149e-02
63 2 3.14159265e+00 2.60957317e-02
64 2 3.14159265e+00 2.57502131e-02
65 2 3.14159265e+00 2.55428716e-02
66 2 3.14159265e+00 2.57333648e-02
67 2 3.14159265e+00 2.57721424e-02
68 2 3.14159265e+00 2.50540700e-02
69 2 3.14159265e+00 2.52610439e-02
70 2 3.14159265e+00 2.63236425e-02
71 2 3.14159265e+00 2.44744635e-02
72 2 3.14159265e+00 2.42816213e-02
73 2 3.14159265e+00 2.55516269e-02
74 2 3.14159265e+00 2.55284405e-02
75 2 3.14159265e+00 2.52421993e-02
76 2 3.14159265e+00 2.61300255e-02
77 2 3.14159265e+00 2.51118083e-02
78 2 3.14159265e+00 2.49075340e-02
79 2 3.14159265e+00 2.47344437e-02
80 2 3.14159265e+00 2.57582827e-02
81 2 3.14159265e+00 2.56240160e-02
82 2 3.14159265e+00 2.49598869e-02
83 2 3.14159265e+00 2.49716285e-02
84 2 3.14159265e+00 2.47925967e-02
85 2 3.14159265e+00 2.62207418e-02
86 2 3.14159265e+00 2.55310409e-02
87 2 3.14159265e+00 2.52992268e-02
88 2 3.14159265e+00 2.57276346e-02
89 2 3.14159265e+00 2.52055243e-02
90 2 3.14159265e+00 2.55407226e-02
91 2 3.14159265e+00 2.54085220e-02
92 2 3.14159265e+00 2.51092919e-02
93 2 3.14159265e+00 2.58347736e-02
94 2 3.14159265e+00 2.59996041e-02
95 2 3.14159265e+00 2.57035211e-02
96 2 3.14159265e+00 2.55141639e-02
97 2 3.14159265e+00 2.53630373e-02
98 2 3.14159265e+00 2.57378330e-02
99 2 3.14159265e+00 2.55367430e-02
100 2 3.14159265e+00 2.49337890e-02
101 2 3.14159265e+00 2.59607754e-02
102 2 3.14159265e+00 2.48519737e-02
103 2 3.14159265e+00 2.43434771e-02
104 2 3.14159265e+00 2.58039867e-02
105 2 3.14159265e+00 2.56837862e-02
106 2 3.14159265e+00 2.37539034e-02
107 2 3.14159265e+00 2.56757262e-02
108 2 3.14159265e+00 2.57191514e-02
109 2 3.14159265e+00 2.56537977e-02
110 2 3.14159265e+00 2.52975236e-02
111 2 3.14159265e+00 2.47455953e-02
112 2 3.14159265e+00 2.41016000e-02
113 2 3.14159265e+00 2.52892415e-02
114 2 3.14159265e+00 2.48848170e-02
115 2 3.14159265e+00 2.53269891e-02
116 2 3.14159265e+00 2.52428792e-02
117 2 3.14159265e+00 2.52470757e-02
118 2 3.14159265e+00 2.58617939e-02
119 2 3.14159265e+00 2.47145026e-02
120 2 3.14159265e+00 2.39994312e-02
121 2 3.14159265e+00 2.48410569e-02
122 2 3.14159265e+00 2.46909371e-02
123 2 3.14159265e+00 2.59054223e-02
124 2 3.14159265e+00 2.54817047e-02
125 2 3.14159265e+00 2.48140841e-02
126 2 3.14159265e+00 2.59372794e-02
127 2 3.14159265e+00 2.48321950e-02
128 2 3.14159265e+00 2.55812359e-02
129 2 3.14159265e+00 2.46238561e-02
130 2 3.14159265e+00 2.51419442e-02
131 2 3.14159265e+00 2.46367246e-02
132 2 3.14159265e+00 2.45279371e-02
133 2 3.14159265e+00 2.43952149e-02
134 2 3.14159265e+00 2.55149315e-02
135 2 3.14159265e+00 2.49735904e-02
136 2 3.14159265e+00 2.47394524e-02
137 2 3.14159265e+00 2.49570559e-02
138 2 3.14159265e+00 2.56332882e-02
139 2 3.14159265e+00 2.42349216e-02
140 2 3.14159265e+00 2.55048146e-02
141 2 3.14159265e+00 2.55169610e-02
142 2 3.14159265e+00 2.59527434e-02
143 2 3.14159265e+00 2.50688396e-02
144 2 3.14159265e+00 2.51868715e-02
145 2 3.14159265e+00 2.52152118e-02
146 2 3.14159265e+00 2.57880326e-02
147 2 3.14159265e+00 2.49263360e-02
148 2 3.14159265e+00 2.55386948e-02
149 2 3.14159265e+00 2.57051139e-02
150 2 3.14159265e+00 2.48045247e-02
151 2 3.14159265e+00 2.54397977e-02
152 2 3.14159265e+00 2.47333608e-02
153 2 3.14159265e+00 2.47387333e-02
154 2 3.14159265e+00 2.53183852e-02
155 2 3.14159265e+00 2.53276361e-02
156 2 3.14159265e+00 2.61282062e-02
157 2 3.14159265e+00 2.53924450e-02
158 2 3.14159265e+00 2.63417407e-02
159 2 3.14159265e+00 2.54615036e-02
160 2 3.14159265e+00 2.51972629e-02
161 2 3.14159265e+00 2.50483318e-02
162 2 3.14159265e+00 2.54335424e-02
163 2 3.14159265e+00 2.61072148e-02
164 2 3.14159265e+00 2.42501127e-02
165 2 3.14159265e+00 2.45042624e-02
166 2 3.14159265e+00 2.59421289e-02
167 2 3.14159265e+00 2.55574381e-02
168 2 3.14159265e+00 2.53652320e-02
169 2 3.14159265e+00 2.53558677e-02
170 2 3.14159265e+00 2.53434941e-02
171 2 3.14159265e+00 2.52783317e-02
172 2 3.14159265e+00 2.56516142e-02
173 2 3.14159265e+00 2.59722908e-02
174 2 3.14159265e+00 2.61081680e-02
175 2 3.14159265e+00 2.62721622e-02
176 2 3.14159265e+00 2.63456474e-02
177 2 3.14159265e+00 2.54920289e-02
178 2 3.14159265e+00 2.44188601e-02
179 2 3.14159265e+00 2.55577111e-02
180 2 3.14159265e+00 2.51174640e-02
181 2 3.14159265e+00 2.51473588e-02
182 2 3.14159265e+00 2.53970989e-02
183 2 3.14159265e+00 2.52822845e-02
184 2 3.14159265e+00 2.55746510e-02
185 2 3.14159265e+00 2.51560051e-02
186 2 3.14159265e+00 2.48632835e-02
187 2 3.14159265e+00 2.48190595e-02
188 2 3.14159265e+00 2.48431002e-02
189 2 3.14159265e+00 2.50050997e-02
190 2 3.14159265e+00 2.53902026e-02
191 2 3.14159265e+00 2.61522104e-02
192 2 3.14159265e+00 2.56751738e-02
193 2 3.14159265e+00 2.51971185e-02
194 2 3.14159265e+00 2.55264222e-02
195 2 3.14159265e+00 2.57837879e-02
196 2 3.14159265e+00 2.53762404e-02
197 2 3.14159265e+00 2.56645856e-02
198 2 3.14159265e+00 2.55421301e-02
199 2 3.14159265e+00 2.58807587e-02
200 2 3.14159265e+00 2.46191070e-02
201 2 3.14159265e+00 2.47191793e-02
202 2 3.14159265e+00 2.47240891e-02
203 2 3.14159265e+00 2.42849870e-02
204 2 3.14159265e+00 2.50014613e-02
205 2 3.14159265e+00 2.62944790e-02
206 2 3.14159265e+00 2.44067811e-02
207 2 3.14159265e+00 2.49467175e-02
208 2 3.14159265e+00 2.56243849e-02
209 2 3.14159265e+00 2.54444919e-02
210 2 3.14159265e+00 2.44633564e-02
211 2 3.14159265e+00 2.52903619e-02
212 2 3.14159265e+00 2.49622562e-02
213 2 3.14159265e+00 2.48440214e-02
214 2 3.14159265e+00 2.52381617e-02
215 2 3.14159265e+00 2.64495660e-02
216 2 3.14159265e+00 2.51631709e-02
217 2 3.14159265e+00 2.58896742e-02
218 2 3.14159265e+00 2.65411415e-02
219 2 3.14159265e+00 2.53362801e-02
220 2 3.14159265e+00 2.57195512e-02
221 2 3.14159265e+00 2.56122250e-02
222 2 3.14159265e+00 2.54065119e-02
223 2 3.14159265e+00 2.65432217e-02
224 2 3.14159265e+00 2.38909290e-02
225 2 3.14159265e+00 2.50021120e-02
226 2 3.14159265e+00 2.52452680e-02
227 2 3.14159265e+00 2.50987857e-02
228 2 3.14159265e+00 2.52445981e-02
229 2 3.14159265e+00 2.54761956e-02
230 2 3.14159265e+00 2.52864883e-02
231 2 3.14159265e+00 2.59234356e-02
232 2 3.14159265e+00 2.50433167e-02
233 2 3.14159265e+00 2.47498365e-02
234 2 3.14159265e+00 2.52102027e-02
235 2 3.14159265e+00 2.47657174e-02
236 2 3.14159265e+00 2.48548458e-02
237 2 3.14159265e+00 2.55768003e-02
238 2 3.14159265e+00 2.53190494e-02
239 2 3.14159265e+00 2.53434880e-02
240 2 3.14159265e+00 2.56562378e-02
241 2 3.14159265e+00 2.43524479e-02
242 2 3.14159265e+00 2.52519373e-02
243 2 3.14159265e+00 2.50992924e-02
244 2 3.14159265e+00 2.39748437e-02
245 2 3.14159265e+00 2.40116313e-02
246 2 3.14159265e+00 2.49852389e-02
247 2 3.14159265e+00 2.56339203e-02
248 2 3.14159265e+00 2.48176522e-02
249 2 3.14159265e+00 2.53992363e-02
250 2 3.14159265e+00 2.54266605e-02
251 2 3.14159265e+00 2.48905211e-02
252 2 3.14159265e+00 2.57722106e-02
253 2 3.14159265e+00 2.50881483e-02
254 2 3.14159265e+00 2.54580619e-02
255 2 3.14159265e+00 2.52752463e-02
256 2 3.14159265e+00 2.58157320e-02
257 2 3.14159265e+00 2.54055422e-02
258 2 3.14159265e+00 2.52690974e-02
259 2 3.14159265e+00 2.53011215e-02
260 2 3.14159265e+00 2.57873702e-02
261 2 3.14159265e+00 2.51471982e-02
262 2 3.14159265e+00 2.52720081e-02
263 2 3.14159265e+00 2.40916976e-02
264 2 3.14159265e+00 2.50771319e-02
265 2 3.14159265e+00 2.56324848e-02
266 2 3.14159265e+00 2.43073511e-02
267 2 3.14159265e+00 2.60679984e-02
268 2 3.14159265e+00 2.48032087e-02
269 2 3.14159265e+00 2.51654727e-02
270 2 3.14159265e+00 2.50993664e-02
271 2 3.14159265e+00 2.51792982e-02
272 2 3.14159265e+00 2.48184643e-02
273 2 3.14159265e+00 2.44900370e-02
274 2 3.14159265e+00 2.49270056e-02
275 2 3.14159265e+00 2.56100763e-02
276 2 3.14159265e+00 2.57247693e-02
277 2 3.14159265e+00 2.52023749e-02
278 2 3.14159265e+00 2.67035725e-02
279 2 3.14159265e+00 2.55290078e-02
280 2 3.14159265e+00 2.49539053e-02
281 2 3.14159265e+00 2.48944371e-02
282 2 3.14159265e+00 2.55873895e-02
283 2 3.14159265e+00 2.64981827e-02
284 2 3.14159265e+00 2.43773027e-02
285 2 3.14159265e+00 2.49655211e-02
286 2 3.14159265e+00 2.51132759e-02
287 2 3.14159265e+00 2.47227382e-02
288 2 3.14159265e+00 2.52445185e-02
289 2 3.14159265e+00 2.51708830e-02
290 2 3.14159265e+00 2.54208558e-02
291 2 3.14159265e+00 2.54031272e-02
292 2 3.14159265e+00 2.51224400e-02
293 2 3.14159265e+00 2.57069982e-02
294 2 3.14159265e+00 2.58623126e-02
295 2 3.14159265e+00 2.56925235e-02
296 2 3.14159265e+00 2.59685331e-02
297 2 3.14159265e+00 2.47507004e-02
298 2 3.14159265e+00 2.55045780e-02
299 2 3.14159265e+00 2.46564999e-02
300 2 3.14159265e+00 2.62240394e-02
301 2 3.14159265e+00 2.47694779e-02
302 2 3.14159265e+00 2.48061793e-02
303 2 3.14159265e+00 2.45778482e-02
304 2 3.14159265e+00 2.50165000e-02
305 2 3.14159265e+00 2.45906912e-02
306 2 3.14159265e+00 2.47805192e-02
307 2 3.14159265e+00 2.53285715e-02
308 2 3.14159265e+00 2.51558830e-02
309 2 3.14159265e+00 2.54488067e-02
310 2 3.14159265e+00 2.55464609e-02
311 2 3.14159265e+00 2.38483647e-02
312 2 3.14159265e+00 2.57620837e-02
313 2 3.14159265e+00 2.40387504e-02
314 2 3.14159265e+00 2.56496311e-02
315 2 3.14159265e+00 2.49722050e-02
316 2 3.14159265e+00 2.47338531e-02
317 2 3.14159265e+00 2.54576895e-02
318 2 3.14159265e+00 2.48970359e-02
319 2 3.14159265e+00 2.50797804e-02
320 2 3.14159265e+00 2.59466942e-02
321 2 3.14159265e+00 2.52892720e-02
322 2 3.14159265e+00 2.54230369e-02
323 2 3.14159265e+00 2.53973041e-02
324 2 3.14159265e+00 2.51821050e-02
325 2 3.14159265e+00 2.60386456e-02
326 2 3.14159265e+00 2.51094701e-02
327 2 3.14159265e+00 2.55468848e-02
328 2 3.14159265e+00 2.53985724e-02
329 2 3.14159265e+00 2.48028748e-02
330 2 3.14159265e+00 2.50312148e-02
331 2 3.14159265e+00 2.62520648e-02
332 2 3.14159265e+00 2.57690769e-02
333 2 3.14159265e+00 2.55043076e-02
334 2 3.14159265e+00 2.53469577e-02
335 2 3.14159265e+00 2.53284217e-02
336 2 3.14159265e+00 2.50648080e-02
337 2 3.14159265e+00 2.55087121e-02
338 2 3.14159265e+00 2.46181915e-02
339 2 3.14159265e+00 2.53182064e-02
340 2 3.14159265e+00 2.47246761e-02
341 2 3.14159265e+00 2.44389243e-02
342 2 3.14159265e+00 2.43595607e-02
343 2 3.14159265e+00 2.50840213e-02
344 2 3.14159265e+00 2.38296444e-02
345 2 3.14159265e+00 2.52690382e-02
346 2 3.14159265e+00 2.42216884e-02
347 2 3.14159265e+00 2.43500239e-02
348 2 3.14159265e+00 2.50318638e-02
349 2 3.14159265e+00 2.52564732e-02
350 2 3.14159265e+00 2.57441232e-02
351 2 3.14159265e+00 2.57236995e-02
352 2 3.14159265e+00 2.48265243e-02
353 2 3.14159265e+00 2.50570138e-02
354 2 3.14159265e+00 2.54742687e-02
355 2 3.14159265e+00 2.54255661e-02
356 2 3.14159265e+00 2.57344510e-02
357 2 3.14159265e+00 2.61001268e-02
358 2 3.14159265e+00 2.48667827e-02
359 2 3.14159265e+00 2.47063195e-02
360 2 3.14159265e+00 2.58262602e-02
361 2 3.14159265e+00 2.53908345e-02
362 2 3.14159265e+00 2.51075822e-02
363 2 3.14159265e+00 2.64974974e-02
364 2 3.14159265e+00 2.56558273e-02
365 2 3.14159265e+00 2.52288892e-02
