a15m310 Wilson3 pz2 0.151fm zmax6
config z nu=p.z RpITD
447 2 1.57079633e+00 1.20750150e-01
448 2 1.57079633e+00 1.20640047e-01
449 2 1.57079633e+00 1.21746514e-01
450 2 1.57079633e+00 1.21037877e-01
451 2 1.57079633e+00 1.20856308e-01
452 2 1.57079633e+00 1.20687630e-01
453 2 1.57079633e+00 1.20265849e-01
454 2 1.57079633e+00 1.20494536e-01
455 2 1.57079633e+00 1.20416666e-01
456 2 1.57079633e+00 1.20554291e-01
457 2 1.57079633e+00 1.20840402e-01
458 2 1.57079633e+00 1.21412951e-01
459 2 1.57079633e+00 1.20419646e-01
460 2 1.57079633e+00 1.20709366e-01
461 2 1.57079633e+00 1.20707327e-01
462 2 1.57079633e+00 1.21262509e-01
463 2 1.57079633e+00 1.20502016e-01
464 2 1.57079633e+00 1.20245896e-01
465 2 1.57079633e+00 1.20721686e-01
466 2 1.57079633e+00 1.20545737e-01
467 2 1.57079633e+00 1.20119633e-01
468 2 1.57079633e+00 1.19283021e-01
469 2 1.57079633e+00 1.20183728e-01
470 2 1.57079633e+00 1.20680830e-01
471 2 1.57079633e+00 1.19730718e-01
472 2 1.57079633e+00 1.20794565e-01
473 2 1.57079633e+00 1.21571473e-01
474 2 1.57079633e+00 1.20412198e-01
475 2 1.57079633e+00 1.20991922e-01
476 2 1.57079633e+00 1.21203261e-01
477 2 1.57079633e+00 1.21858261e-01
478 2 1.57079633e+00 1.21826938e-01
479 2 1.57079633e+00 1.21140670e-01
480 2 1.57079633e+00 1.21133012e-01
481 2 1.57079633e+00 1.20240871e-01
482 2 1.57079633e+00 1.19840594e-01
483 2 1.57079633e+00 1.21303609e-01
484 2 1.57079633e+00 1.19453759e-01
485 2 1.57079633e+00 1.20140611e-01
486 2 1.57079633e+00 1.20274827e-01
487 2 1.57079633e+00 1.20834506e-01
488 2 1.57079633e+00 1.20107694e-01
489 2 1.57079633e+00 1.20460874e-01
490 2 1.57079633e+00 1.20798410e-01
491 2 1.57079633e+00 1.19857951e-01
492 2 1.57079633e+00 1.21854219e-01
493 2 1.57079633e+00 1.20534226e-01
494 2 1.57079633e+00 1.20571647e-01
495 2 1.57079633e+00 1.19468620e-01
496 2 1.57079633e+00 1.19916097e-01
497 2 1.57079633e+00 1.19088730e-01
498 2 1.57079633e+00 1.20652825e-01
499 2 1.57079633e+00 1.21585896e-01
500 2 1.57079633e+00 1.19493216e-01
501 2 1.57079633e+00 1.20281193e-01
502 2 1.57079633e+00 1.20252445e-01
503 2 1.57079633e+00 1.21417121e-01
504 2 1.57079633e+00 1.20949458e-01
505 2 1.57079633e+00 1.20276958e-01
506 2 1.57079633e+00 1.20821513e-01
507 2 1.57079633e+00 1.19159264e-01
508 2 1.57079633e+00 1.20422366e-01
509 2 1.57079633e+00 1.19570395e-01
510 2 1.57079633e+00 1.19979040e-01
511 2 1.57079633e+00 1.21682206e-01
512 2 1.57079633e+00 1.21255303e-01
513 2 1.57079633e+00 1.19828548e-01
514 2 1.57079633e+00 1.20899315e-01
515 2 1.57079633e+00 1.21403886e-01
516 2 1.57079633e+00 1.19942807e-01
517 2 1.57079633e+00 1.20936314e-01
518 2 1.57079633e+00 1.20581097e-01
519 2 1.57079633e+00 1.20740360e-01
520 2 1.57079633e+00 1.20851864e-01
521 2 1.57079633e+00 1.20411041e-01
522 2 1.57079633e+00 1.20197513e-01
523 2 1.57079633e+00 1.19900845e-01
524 2 1.57079633e+00 1.20356043e-01
525 2 1.57079633e+00 1.21428225e-01
526 2 1.57079633e+00 1.20194112e-01
527 2 1.57079633e+00 1.21015507e-01
528 2 1.57079633e+00 1.20517194e-01
529 2 1.57079633e+00 1.21213020e-01
530 2 1.57079633e+00 1.21522582e-01
531 2 1.57079633e+00 1.18969017e-01
532 2 1.57079633e+00 1.19459444e-01
533 2 1.57079633e+00 1.19986199e-01
534 2 1.57079633e+00 1.20245109e-01
535 2 1.57079633e+00 1.19880202e-01
536 2 1.57079633e+00 1.20179057e-01
537 2 1.57079633e+00 1.20478809e-01
538 2 1.57079633e+00 1.19998926e-01
539 2 1.57079633e+00 1.19554018e-01
540 2 1.57079633e+00 1.20216287e-01
541 2 1.57079633e+00 1.20656329e-01
542 2 1.57079633e+00 1.21549856e-01
543 2 1.57079633e+00 1.20569537e-01
544 2 1.57079633e+00 1.20058619e-01
545 2 1.57079633e+00 1.20804519e-01
546 2 1.57079633e+00 1.21063426e-01
547 2 1.57079633e+00 1.19200574e-01
548 2 1.57079633e+00 1.19995443e-01
549 2 1.57079633e+00 1.21003560e-01
550 2 1.57079633e+00 1.20947013e-01
551 2 1.57079633e+00 1.21683625e-01
552 2 1.57079633e+00 1.20390511e-01
553 2 1.57079633e+00 1.21587075e-01
554 2 1.57079633e+00 1.20557694e-01
555 2 1.57079633e+00 1.19359118e-01
556 2 1.57079633e+00 1.21578364e-01
557 2 1.57079633e+00 1.20298905e-01
558 2 1.57079633e+00 1.21166092e-01
559 2 1.57079633e+00 1.20088621e-01
560 2 1.57079633e+00 1.19629501e-01
561 2 1.57079633e+00 1.19588979e-01
562 2 1.57079633e+00 1.19532480e-01
563 2 1.57079633e+00 1.19364889e-01
564 2 1.57079633e+00 1.20881810e-01
565 2 1.57079633e+00 1.21233240e-01
566 2 1.57079633e+00 1.21431268e-01
567 2 1.57079633e+00 1.21608102e-01
568 2 1.57079633e+00 1.21818888e-01
569 2 1.57079633e+00 1.20959795e-01
570 2 1.57079633e+00 1.21125387e-01
571 2 1.57079633e+00 1.21399556e-01
572 2 1.57079633e+00 1.20425183e-01
573 2 1.57079633e+00 1.20237138e-01
574 2 1.57079633e+00 1.20152413e-01
575 2 1.57079633e+00 1.19926015e-01
576 2 1.57079633e+00 1.20403382e-01
577 2 1.57079633e+00 1.19860911e-01
578 2 1.57079633e+00 1.20924732e-01
579 2 1.57079633e+00 1.21182209e-01
580 2 1.57079633e+00 1.20831849e-01
581 2 1.57079633e+00 1.21854155e-01
582 2 1.57079633e+00 1.21814488e-01
583 2 1.57079633e+00 1.20476868e-01
584 2 1.57079633e+00 1.20051202e-01
585 2 1.57079633e+00 1.20182241e-01
586 2 1.57079633e+00 1.20539317e-01
587 2 1.57079633e+00 1.19410768e-01
588 2 1.57079633e+00 1.20447759e-01
589 2 1.57079633e+00 1.19276711e-01
590 2 1.57079633e+00 1.21319242e-01
591 2 1.57079633e+00 1.21836019e-01
592 2 1.57079633e+00 1.21428695e-01
593 2 1.57079633e+00 1.20933675e-01
594 2 1.57079633e+00 1.20267233e-01
595 2 1.57079633e+00 1.19457608e-01
596 2 1.57079633e+00 1.20088613e-01
597 2 1.57079633e+00 1.20452447e-01
598 2 1.57079633e+00 1.20243733e-01
599 2 1.57079633e+00 1.20970226e-01
600 2 1.57079633e+00 1.20708733e-01
601 2 1.57079633e+00 1.19946343e-01
602 2 1.57079633e+00 1.21135391e-01
603 2 1.57079633e+00 1.19634927e-01
604 2 1.57079633e+00 1.20399295e-01
605 2 1.57079633e+00 1.19750569e-01
606 2 1.57079633e+00 1.21204822e-01
607 2 1.57079633e+00 1.20461827e-01
608 2 1.57079633e+00 1.21360320e-01
609 2 1.57079633e+00 1.21063482e-01
610 2 1.57079633e+00 1.21558070e-01
611 2 1.57079633e+00 1.19962833e-01
612 2 1.57079633e+00 1.20773798e-01
613 2 1.57079633e+00 1.19737619e-01
614 2 1.57079633e+00 1.21076925e-01
615 2 1.57079633e+00 1.19692006e-01
616 2 1.57079633e+00 1.21162603e-01
617 2 1.57079633e+00 1.20881157e-01
618 2 1.57079633e+00 1.20181317e-01
619 2 1.57079633e+00 1.20812759e-01
620 2 1.57079633e+00 1.20850420e-01
621 2 1.57079633e+00 1.21692729e-01
622 2 1.57079633e+00 1.20886137e-01
623 2 1.57079633e+00 1.20261108e-01
624 2 1.57079633e+00 1.20517103e-01
625 2 1.57079633e+00 1.20899707e-01
626 2 1.57079633e+00 1.20404663e-01
627 2 1.57079633e+00 1.19839179e-01
628 2 1.57079633e+00 1.20952112e-01
629 2 1.57079633e+00 1.18753981e-01
630 2 1.57079633e+00 1.19822383e-01
631 2 1.57079633e+00 1.21460588e-01
632 2 1.57079633e+00 1.20043716e-01
633 2 1.57079633e+00 1.20047229e-01
634 2 1.57079633e+00 1.19834640e-01
635 2 1.57079633e+00 1.20779448e-01
636 2 1.57079633e+00 1.20109011e-01
637 2 1.57079633e+00 1.20851516e-01
638 2 1.57079633e+00 1.19907278e-01
639 2 1.57079633e+00 1.18506481e-01
640 2 1.57079633e+00 1.21423344e-01
641 2 1.57079633e+00 1.21957168e-01
642 2 1.57079633e+00 1.20277871e-01
643 2 1.57079633e+00 1.19462689e-01
644 2 1.57079633e+00 1.20056340e-01
645 2 1.57079633e+00 1.19646667e-01
646 2 1.57079633e+00 1.20695956e-01
647 2 1.57079633e+00 1.21141235e-01
648 2 1.57079633e+00 1.20130152e-01
649 2 1.57079633e+00 1.21453094e-01
650 2 1.57079633e+00 1.20804493e-01
651 2 1.57079633e+00 1.20235822e-01
652 2 1.57079633e+00 1.20327019e-01
653 2 1.57079633e+00 1.21007719e-01
654 2 1.57079633e+00 1.20569778e-01
655 2 1.57079633e+00 1.21456298e-01
656 2 1.57079633e+00 1.20402572e-01
657 2 1.57079633e+00 1.19808312e-01
658 2 1.57079633e+00 1.20755959e-01
659 2 1.57079633e+00 1.20123953e-01
660 2 1.57079633e+00 1.20924603e-01
661 2 1.57079633e+00 1.21451710e-01
662 2 1.57079633e+00 1.21738299e-01
663 2 1.57079633e+00 1.21079001e-01
664 2 1.57079633e+00 1.21181713e-01
665 2 1.57079633e+00 1.19655555e-01
666 2 1.57079633e+00 1.21890265e-01
667 2 1.57079633e+00 1.21199068e-01
668 2 1.57079633e+00 1.21212385e-01
669 2 1.57079633e+00 1.20149534e-01
670 2 1.57079633e+00 1.20528110e-01
671 2 1.57079633e+00 1.19470971e-01
672 2 1.57079633e+00 1.20551067e-01
673 2 1.57079633e+00 1.21856221e-01
674 2 1.57079633e+00 1.20788882e-01
675 2 1.57079633e+00 1.19060522e-01
676 2 1.57079633e+00 1.19849018e-01
677 2 1.57079633e+00 1.21666384e-01
678 2 1.57079633e+00 1.20487464e-01
679 2 1.57079633e+00 1.19444638e-01
680 2 1.57079633e+00 1.20426651e-01
681 2 1.57079633e+00 1.20211429e-01
682 2 1.57079633e+00 1.19541858e-01
683 2 1.57079633e+00 1.20940642e-01
684 2 1.57079633e+00 1.20117866e-01
685 2 1.57079633e+00 1.19994073e-01
686 2 1.57079633e+00 1.20156167e-01
687 2 1.57079633e+00 1.19895845e-01
688 2 1.57079633e+00 1.20803086e-01
689 2 1.57079633e+00 1.21048029e-01
690 2 1.57079633e+00 1.19286476e-01
691 2 1.57079633e+00 1.19999580e-01
692 2 1.57079633e+00 1.21523283e-01
693 2 1.57079633e+00 1.19958284e-01
694 2 1.57079633e+00 1.19624361e-01
695 2 1.57079633e+00 1.19264978e-01
696 2 1.57079633e+00 1.21165978e-01
697 2 1.57079633e+00 1.21073058e-01
698 2 1.57079633e+00 1.20481538e-01
699 2 1.57079633e+00 1.19719801e-01
700 2 1.57079633e+00 1.21054500e-01
701 2 1.57079633e+00 1.21297368e-01
702 2 1.57079633e+00 1.20418147e-01
703 2 1.57079633e+00 1.19321065e-01
704 2 1.57079633e+00 1.21660258e-01
705 2 1.57079633e+00 1.19190676e-01
706 2 1.57079633e+00 1.22283690e-01
707 2 1.57079633e+00 1.20834651e-01
708 2 1.57079633e+00 1.20499099e-01
709 2 1.57079633e+00 1.19951217e-01
710 2 1.57079633e+00 1.20183234e-01
711 2 1.57079633e+00 1.20690998e-01
712 2 1.57079633e+00 1.21397152e-01
713 2 1.57079633e+00 1.19893207e-01
714 2 1.57079633e+00 1.20431072e-01
715 2 1.57079633e+00 1.20453236e-01
716 2 1.57079633e+00 1.20901200e-01
717 2 1.57079633e+00 1.20679659e-01
718 2 1.57079633e+00 1.21284480e-01
719 2 1.57079633e+00 1.19696183e-01
720 2 1.57079633e+00 1.20723065e-01
721 2 1.57079633e+00 1.19840202e-01
722 2 1.57079633e+00 1.20543004e-01
723 2 1.57079633e+00 1.20608407e-01
724 2 1.57079633e+00 1.19858102e-01
725 2 1.57079633e+00 1.20340475e-01
726 2 1.57079633e+00 1.19925459e-01
727 2 1.57079633e+00 1.21935560e-01
728 2 1.57079633e+00 1.20673667e-01
729 2 1.57079633e+00 1.20531737e-01
730 2 1.57079633e+00 1.18575416e-01
731 2 1.57079633e+00 1.18999659e-01
732 2 1.57079633e+00 1.19871176e-01
733 2 1.57079633e+00 1.19911005e-01
734 2 1.57079633e+00 1.21308980e-01
735 2 1.57079633e+00 1.20114912e-01
736 2 1.57079633e+00 1.20448115e-01
737 2 1.57079633e+00 1.19856032e-01
738 2 1.57079633e+00 1.20757415e-01
739 2 1.57079633e+00 1.21381576e-01
740 2 1.57079633e+00 1.19760639e-01
741 2 1.57079633e+00 1.20159132e-01
742 2 1.57079633e+00 1.20379679e-01
743 2 1.57079633e+00 1.19539382e-01
744 2 1.57079633e+00 1.18521008e-01
745 2 1.57079633e+00 1.20385541e-01
746 2 1.57079633e+00 1.19941583e-01
747 2 1.57079633e+00 1.21733435e-01
748 2 1.57079633e+00 1.21214704e-01
749 2 1.57079633e+00 1.22019579e-01
750 2 1.57079633e+00 1.20354872e-01
751 2 1.57079633e+00 1.21131378e-01
752 2 1.57079633e+00 1.19363790e-01
753 2 1.57079633e+00 1.20461114e-01
754 2 1.57079633e+00 1.21085230e-01
755 2 1.57079633e+00 1.19661476e-01
756 2 1.57079633e+00 1.21362031e-01
757 2 1.57079633e+00 1.20887933e-01
758 2 1.57079633e+00 1.20621950e-01
759 2 1.57079633e+00 1.20734229e-01
760 2 1.57079633e+00 1.20485312e-01
761 2 1.57079633e+00 1.21619606e-01
762 2 1.57079633e+00 1.19209847e-01
763 2 1.57079633e+00 1.20052323e-01
764 2 1.57079633e+00 1.20252570e-01
765 2 1.57079633e+00 1.19642146e-01
766 2 1.57079633e+00 1.21327417e-01
767 2 1.57079633e+00 1.21690055e-01
768 2 1.57079633e+00 1.21070009e-01
769 2 1.57079633e+00 1.20786805e-01
770 2 1.57079633e+00 1.20632541e-01
771 2 1.57079633e+00 1.20594713e-01
772 2 1.57079633e+00 1.20222386e-01
773 2 1.57079633e+00 1.20205448e-01
774 2 1.57079633e+00 1.20898298e-01
775 2 1.57079633e+00 1.20440159e-01
776 2 1.57079633e+00 1.21169884e-01
777 2 1.57079633e+00 1.20321340e-01
778 2 1.57079633e+00 1.20085512e-01
779 2 1.57079633e+00 1.20404850e-01
780 2 1.57079633e+00 1.19124536e-01
781 2 1.57079633e+00 1.20906580e-01
782 2 1.57079633e+00 1.20870484e-01
783 2 1.57079633e+00 1.20716150e-01
784 2 1.57079633e+00 1.20503180e-01
785 2 1.57079633e+00 1.21055744e-01
786 2 1.57079633e+00 1.19465406e-01
787 2 1.57079633e+00 1.21627532e-01
788 2 1.57079633e+00 1.20473801e-01
789 2 1.57079633e+00 1.19369746e-01
790 2 1.57079633e+00 1.19668086e-01
791 2 1.57079633e+00 1.18475458e-01
792 2 1.57079633e+00 1.20284620e-01
793 2 1.57079633e+00 1.19331355e-01
794 2 1.57079633e+00 1.20226670e-01
795 2 1.57079633e+00 1.21200573e-01
796 2 1.57079633e+00 1.20998288e-01
797 2 1.57079633e+00 1.20632344e-01
798 2 1.57079633e+00 1.20299925e-01
799 2 1.57079633e+00 1.20178920e-01
800 2 1.57079633e+00 1.19352293e-01
801 2 1.57079633e+00 1.20623866e-01
802 2 1.57079633e+00 1.19623254e-01
803 2 1.57079633e+00 1.21171699e-01
804 2 1.57079633e+00 1.20802697e-01
805 2 1.57079633e+00 1.21647365e-01
806 2 1.57079633e+00 1.19580646e-01
807 2 1.57079633e+00 1.20270055e-01
808 2 1.57079633e+00 1.20151295e-01
809 2 1.57079633e+00 1.20447399e-01
810 2 1.57079633e+00 1.19704000e-01
811 2 1.57079633e+00 1.20451837e-01
812 2 1.57079633e+00 1.20423096e-01
813 2 1.57079633e+00 1.19910478e-01
814 2 1.57079633e+00 1.21089649e-01
815 2 1.57079633e+00 1.19607321e-01
816 2 1.57079633e+00 1.21293151e-01
817 2 1.57079633e+00 1.20700539e-01
818 2 1.57079633e+00 1.20791779e-01
819 2 1.57079633e+00 1.21363317e-01
820 2 1.57079633e+00 1.19021084e-01
821 2 1.57079633e+00 1.19699847e-01
822 2 1.57079633e+00 1.20491389e-01
823 2 1.57079633e+00 1.20710228e-01
824 2 1.57079633e+00 1.20142661e-01
825 2 1.57079633e+00 1.20191962e-01
826 2 1.57079633e+00 1.20444215e-01
827 2 1.57079633e+00 1.21206850e-01
828 2 1.57079633e+00 1.20192308e-01
829 2 1.57079633e+00 1.20296335e-01
830 2 1.57079633e+00 1.20793838e-01
831 2 1.57079633e+00 1.20305293e-01
832 2 1.57079633e+00 1.19989473e-01
833 2 1.57079633e+00 1.20691479e-01
834 2 1.57079633e+00 1.18917189e-01
835 2 1.57079633e+00 1.21184704e-01
836 2 1.57079633e+00 1.19245242e-01
837 2 1.57079633e+00 1.20688371e-01
838 2 1.57079633e+00 1.20442175e-01
839 2 1.57079633e+00 1.20175052e-01
840 2 1.57079633e+00 1.21716211e-01
841 2 1.57079633e+00 1.19746881e-01
842 2 1.57079633e+00 1.20402278e-01
843 2 1.57079633e+00 1.19872829e-01
844 2 1.57079633e+00 1.20738712e-01
845 2 1.57079633e+00 1.20789426e-01
846 2 1.57079633e+00 1.19455880e-01
847 2 1.57079633e+00 1.19718448e-01
848 2 1.57079633e+00 1.20071232e-01
849 2 1.57079633e+00 1.20530474e-01
850 2 1.57079633e+00 1.21286964e-01
851 2 1.57079633e+00 1.20306330e-01
852 2 1.57079633e+00 1.20851470e-01
853 2 1.57079633e+00 1.19711649e-01
854 2 1.57079633e+00 1.20534940e-01
855 2 1.57079633e+00 1.19207821e-01
856 2 1.57079633e+00 1.20117103e-01
857 2 1.57079633e+00 1.20107160e-01
858 2 1.57079633e+00 1.20154343e-01
859 2 1.57079633e+00 1.20525281e-01
860 2 1.57079633e+00 1.19534839e-01
861 2 1.57079633e+00 1.21009506e-01
862 2 1.57079633e+00 1.21084327e-01
863 2 1.57079633e+00 1.21186025e-01
864 2 1.57079633e+00 1.20287934e-01
865 2 1.57079633e+00 1.20537392e-01
866 2 1.57079633e+00 1.21158985e-01
867 2 1.57079633e+00 1.20460256e-01
868 2 1.57079633e+00 1.20602489e-01
869 2 1.57079633e+00 1.20590468e-01
870 2 1.57079633e+00 1.20258403e-01
871 2 1.57079633e+00 1.19792655e-01
872 2 1.57079633e+00 1.21640066e-01
873 2 1.57079633e+00 1.20842383e-01
874 2 1.57079633e+00 1.20718315e-01
875 2 1.57079633e+00 1.20262014e-01
876 2 1.57079633e+00 1.20129178e-01
877 2 1.57079633e+00 1.20994773e-01
878 2 1.57079633e+00 1.20114479e-01
879 2 1.57079633e+00 1.20645401e-01
880 2 1.57079633e+00 1.19751617e-01
881 2 1.57079633e+00 1.20972648e-01
882 2 1.57079633e+00 1.20107146e-01
883 2 1.57079633e+00 1.20431778e-01
884 2 1.57079633e+00 1.20224450e-01
885 2 1.57079633e+00 1.20727935e-01
886 2 1.57079633e+00 1.20097811e-01
887 2 1.57079633e+00 1.18930393e-01
888 2 1.57079633e+00 1.21834741e-01
889 2 1.57079633e+00 1.21894880e-01
890 2 1.57079633e+00 1.21035790e-01
891 2 1.57079633e+00 1.20358267e-01
892 2 1.57079633e+00 1.20473253e-01
893 2 1.57079633e+00 1.20273190e-01
894 2 1.57079633e+00 1.19600165e-01
895 2 1.57079633e+00 1.18831286e-01
896 2 1.57079633e+00 1.19792744e-01
897 2 1.57079633e+00 1.20559155e-01
898 2 1.57079633e+00 1.21373990e-01
899 2 1.57079633e+00 1.20186520e-01
0 3 2.35619449e+00 1.67420919e-01
1 3 2.35619449e+00 1.66520062e-01
2 3 2.35619449e+00 1.66637973e-01
3 3 2.35619449e+00 1.66756884e-01
4 3 2.35619449e+00 1.66556896e-01
5 3 2.35619449e+00 1.66457700e-01
6 3 2.35619449e+00 1.65962278e-01
7 3 2.35619449e+00 1.66843258e-01
8 3 2.35619449e+00 1.66418041e-01
9 3 2.35619449e+00 1.66863946e-01
10 3 2.35619449e+00 1.66345580e-01
11 3 2.35619449e+00 1.66928796e-01
12 3 2.35619449e+00 1.66709919e-01
13 3 2.35619449e+00 1.67325011e-01
14 3 2.35619449e+00 1.67138361e-01
15 3 2.35619449e+00 1.65924631e-01
16 3 2.35619449e+00 1.63045662e-01
17 3 2.35619449e+00 1.66028031e-01
18 3 2.35619449e+00 1.67014786e-01
19 3 2.35619449e+00 1.66342948e-01
20 3 2.35619449e+00 1.65476640e-01
21 3 2.35619449e+00 1.66668389e-01
22 3 2.35619449e+00 1.67100912e-01
23 3 2.35619449e+00 1.69097004e-01
24 3 2.35619449e+00 1.65154720e-01
25 3 2.35619449e+00 1.65841849e-01
26 3 2.35619449e+00 1.66124457e-01
27 3 2.35619449e+00 1.64523827e-01
28 3 2.35619449e+00 1.67086096e-01
29 3 2.35619449e+00 1.67578256e-01
30 3 2.35619449e+00 1.65180755e-01
31 3 2.35619449e+00 1.66039737e-01
32 3 2.35619449e+00 1.64489002e-01
33 3 2.35619449e+00 1.65350103e-01
34 3 2.35619449e+00 1.67274283e-01
35 3 2.35619449e+00 1.67645669e-01
36 3 2.35619449e+00 1.65545480e-01
37 3 2.35619449e+00 1.65871403e-01
38 3 2.35619449e+00 1.64643743e-01
39 3 2.35619449e+00 1.64423242e-01
40 3 2.35619449e+00 1.64284444e-01
41 3 2.35619449e+00 1.66272044e-01
42 3 2.35619449e+00 1.67469313e-01
43 3 2.35619449e+00 1.67162141e-01
44 3 2.35619449e+00 1.65191198e-01
45 3 2.35619449e+00 1.66512998e-01
46 3 2.35619449e+00 1.65955462e-01
47 3 2.35619449e+00 1.65854560e-01
48 3 2.35619449e+00 1.65909119e-01
49 3 2.35619449e+00 1.66900282e-01
50 3 2.35619449e+00 1.67014987e-01
51 3 2.35619449e+00 1.66187580e-01
52 3 2.35619449e+00 1.65635749e-01
53 3 2.35619449e+00 1.65345892e-01
54 3 2.35619449e+00 1.65525042e-01
55 3 2.35619449e+00 1.67399243e-01
56 3 2.35619449e+00 1.67415028e-01
57 3 2.35619449e+00 1.65442219e-01
58 3 2.35619449e+00 1.66766474e-01
59 3 2.35619449e+00 1.67275469e-01
60 3 2.35619449e+00 1.64424658e-01
61 3 2.35619449e+00 1.65171745e-01
62 3 2.35619449e+00 1.66246065e-01
63 3 2.35619449e+00 1.66158886e-01
64 3 2.35619449e+00 1.66598685e-01
65 3 2.35619449e+00 1.66254633e-01
66 3 2.35619449e+00 1.68224405e-01
67 3 2.35619449e+00 1.64851146e-01
68 3 2.35619449e+00 1.65968638e-01
69 3 2.35619449e+00 1.67199763e-01
70 3 2.35619449e+00 1.65579209e-01
71 3 2.35619449e+00 1.65678550e-01
72 3 2.35619449e+00 1.64657009e-01
73 3 2.35619449e+00 1.68060449e-01
74 3 2.35619449e+00 1.67527714e-01
75 3 2.35619449e+00 1.66711814e-01
76 3 2.35619449e+00 1.65928415e-01
77 3 2.35619449e+00 1.65352277e-01
78 3 2.35619449e+00 1.66756581e-01
79 3 2.35619449e+00 1.66767415e-01
80 3 2.35619449e+00 1.66419787e-01
81 3 2.35619449e+00 1.65712501e-01
82 3 2.35619449e+00 1.65955664e-01
83 3 2.35619449e+00 1.66062760e-01
84 3 2.35619449e+00 1.65212476e-01
85 3 2.35619449e+00 1.68230259e-01
86 3 2.35619449e+00 1.67052548e-01
87 3 2.35619449e+00 1.66315930e-01
88 3 2.35619449e+00 1.65893224e-01
89 3 2.35619449e+00 1.65766641e-01
90 3 2.35619449e+00 1.67065048e-01
91 3 2.35619449e+00 1.66560788e-01
92 3 2.35619449e+00 1.66586759e-01
93 3 2.35619449e+00 1.66840101e-01
94 3 2.35619449e+00 1.67639639e-01
95 3 2.35619449e+00 1.67506439e-01
96 3 2.35619449e+00 1.67400561e-01
97 3 2.35619449e+00 1.66542855e-01
98 3 2.35619449e+00 1.67057635e-01
99 3 2.35619449e+00 1.67290454e-01
100 3 2.35619449e+00 1.65717107e-01
101 3 2.35619449e+00 1.67237796e-01
102 3 2.35619449e+00 1.67269399e-01
103 3 2.35619449e+00 1.66540707e-01
104 3 2.35619449e+00 1.66075255e-01
105 3 2.35619449e+00 1.67266409e-01
106 3 2.35619449e+00 1.65011092e-01
107 3 2.35619449e+00 1.67516339e-01
108 3 2.35619449e+00 1.66910075e-01
109 3 2.35619449e+00 1.67312706e-01
110 3 2.35619449e+00 1.66623722e-01
111 3 2.35619449e+00 1.65031784e-01
112 3 2.35619449e+00 1.65893115e-01
113 3 2.35619449e+00 1.66450222e-01
114 3 2.35619449e+00 1.66534871e-01
115 3 2.35619449e+00 1.64782010e-01
116 3 2.35619449e+00 1.66213200e-01
117 3 2.35619449e+00 1.67242784e-01
118 3 2.35619449e+00 1.65403250e-01
119 3 2.35619449e+00 1.66309683e-01
120 3 2.35619449e+00 1.63142393e-01
121 3 2.35619449e+00 1.66053589e-01
122 3 2.35619449e+00 1.63252119e-01
123 3 2.35619449e+00 1.66927429e-01
124 3 2.35619449e+00 1.66209772e-01
125 3 2.35619449e+00 1.65008553e-01
126 3 2.35619449e+00 1.67451780e-01
127 3 2.35619449e+00 1.66762799e-01
128 3 2.35619449e+00 1.67014030e-01
129 3 2.35619449e+00 1.63234151e-01
130 3 2.35619449e+00 1.66057609e-01
131 3 2.35619449e+00 1.66497233e-01
132 3 2.35619449e+00 1.65525483e-01
133 3 2.35619449e+00 1.66245483e-01
134 3 2.35619449e+00 1.67522505e-01
135 3 2.35619449e+00 1.66770010e-01
136 3 2.35619449e+00 1.64776543e-01
137 3 2.35619449e+00 1.65114486e-01
138 3 2.35619449e+00 1.66469852e-01
139 3 2.35619449e+00 1.65384191e-01
140 3 2.35619449e+00 1.66128554e-01
141 3 2.35619449e+00 1.65262629e-01
142 3 2.35619449e+00 1.64714871e-01
143 3 2.35619449e+00 1.65948078e-01
144 3 2.35619449e+00 1.65287228e-01
145 3 2.35619449e+00 1.68389836e-01
146 3 2.35619449e+00 1.65341664e-01
147 3 2.35619449e+00 1.65856849e-01
148 3 2.35619449e+00 1.66744128e-01
149 3 2.35619449e+00 1.67656114e-01
150 3 2.35619449e+00 1.64662073e-01
151 3 2.35619449e+00 1.65141412e-01
152 3 2.35619449e+00 1.65217074e-01
153 3 2.35619449e+00 1.65654656e-01
154 3 2.35619449e+00 1.67243471e-01
155 3 2.35619449e+00 1.67116007e-01
156 3 2.35619449e+00 1.68040077e-01
157 3 2.35619449e+00 1.64746371e-01
158 3 2.35619449e+00 1.68301489e-01
159 3 2.35619449e+00 1.66297264e-01
160 3 2.35619449e+00 1.65384997e-01
161 3 2.35619449e+00 1.64768220e-01
162 3 2.35619449e+00 1.65406340e-01
163 3 2.35619449e+00 1.67468262e-01
164 3 2.35619449e+00 1.66086018e-01
165 3 2.35619449e+00 1.65706843e-01
166 3 2.35619449e+00 1.67376213e-01
167 3 2.35619449e+00 1.67960928e-01
168 3 2.35619449e+00 1.66739580e-01
169 3 2.35619449e+00 1.66427898e-01
170 3 2.35619449e+00 1.66960631e-01
171 3 2.35619449e+00 1.65796491e-01
172 3 2.35619449e+00 1.67824072e-01
173 3 2.35619449e+00 1.66800077e-01
174 3 2.35619449e+00 1.68023280e-01
175 3 2.35619449e+00 1.68060892e-01
176 3 2.35619449e+00 1.67455973e-01
177 3 2.35619449e+00 1.65732756e-01
178 3 2.35619449e+00 1.65623041e-01
179 3 2.35619449e+00 1.66796318e-01
180 3 2.35619449e+00 1.65917720e-01
