a15m310 Wilson3 pz5 0.151fm zmax5
config z nu=p.z RpITD
632 1 1.96349541e+00 9.47628528e-03
633 1 1.96349541e+00 9.44610487e-03
634 1 1.96349541e+00 9.45074546e-03
635 1 1.96349541e+00 9.82683211e-03
636 1 1.96349541e+00 9.51709530e-03
637 1 1.96349541e+00 9.52676867e-03
638 1 1.96349541e+00 9.82223045e-03
639 1 1.96349541e+00 8.75460301e-03
640 1 1.96349541e+00 9.65931671e-03
641 1 1.96349541e+00 9.65346287e-03
642 1 1.96349541e+00 9.49391361e-03
643 1 1.96349541e+00 9.19124969e-03
644 1 1.96349541e+00 9.34944113e-03
645 1 1.96349541e+00 9.23944168e-03
646 1 1.96349541e+00 9.41151256e-03
647 1 1.96349541e+00 9.68583152e-03
648 1 1.96349541e+00 9.52064321e-03
649 1 1.96349541e+00 9.41524089e-03
650 1 1.96349541e+00 9.53565267e-03
651 1 1.96349541e+00 9.54396429e-03
652 1 1.96349541e+00 1.00199996e-02
653 1 1.96349541e+00 9.20961527e-03
654 1 1.96349541e+00 9.43889653e-03
655 1 1.96349541e+00 1.02598208e-02
656 1 1.96349541e+00 1.00399418e-02
657 1 1.96349541e+00 9.37987608e-03
658 1 1.96349541e+00 9.83867294e-03
659 1 1.96349541e+00 1.00055654e-02
660 1 1.96349541e+00 9.87784234e-03
661 1 1.96349541e+00 9.84198687e-03
662 1 1.96349541e+00 9.83810065e-03
663 1 1.96349541e+00 9.66779826e-03
664 1 1.96349541e+00 9.81565943e-03
665 1 1.96349541e+00 9.62081175e-03
666 1 1.96349541e+00 1.01861083e-02
667 1 1.96349541e+00 1.03203631e-02
668 1 1.96349541e+00 9.55756955e-03
669 1 1.96349541e+00 8.91755286e-03
670 1 1.96349541e+00 9.89301994e-03
671 1 1.96349541e+00 9.95293035e-03
672 1 1.96349541e+00 9.70599851e-03
673 1 1.96349541e+00 9.86984841e-03
674 1 1.96349541e+00 9.89999804e-03
675 1 1.96349541e+00 9.32211839e-03
676 1 1.96349541e+00 9.99098008e-03
677 1 1.96349541e+00 9.64330341e-03
678 1 1.96349541e+00 9.92686460e-03
679 1 1.96349541e+00 1.00102343e-02
680 1 1.96349541e+00 9.72309542e-03
681 1 1.96349541e+00 9.46093466e-03
682 1 1.96349541e+00 9.48166089e-03
683 1 1.96349541e+00 1.00879944e-02
684 1 1.96349541e+00 9.29272108e-03
685 1 1.96349541e+00 9.65382869e-03
686 1 1.96349541e+00 9.53109676e-03
687 1 1.96349541e+00 9.72712254e-03
688 1 1.96349541e+00 9.99011142e-03
689 1 1.96349541e+00 9.37570789e-03
690 1 1.96349541e+00 9.92804987e-03
691 1 1.96349541e+00 9.59458156e-03
692 1 1.96349541e+00 9.92045040e-03
693 1 1.96349541e+00 9.17420678e-03
694 1 1.96349541e+00 9.43944184e-03
695 1 1.96349541e+00 9.19272170e-03
696 1 1.96349541e+00 9.78744748e-03
697 1 1.96349541e+00 9.83007707e-03
698 1 1.96349541e+00 9.29105003e-03
699 1 1.96349541e+00 9.37862891e-03
700 1 1.96349541e+00 9.39872265e-03
701 1 1.96349541e+00 9.97780771e-03
702 1 1.96349541e+00 9.76129850e-03
703 1 1.96349541e+00 9.25148511e-03
704 1 1.96349541e+00 1.04620416e-02
705 1 1.96349541e+00 9.36391737e-03
706 1 1.96349541e+00 9.40119185e-03
707 1 1.96349541e+00 1.02138604e-02
708 1 1.96349541e+00 9.63658520e-03
709 1 1.96349541e+00 9.57616872e-03
710 1 1.96349541e+00 9.49820463e-03
711 1 1.96349541e+00 9.91262361e-03
712 1 1.96349541e+00 9.31174534e-03
713 1 1.96349541e+00 9.28303720e-03
714 1 1.96349541e+00 9.57003820e-03
715 1 1.96349541e+00 9.79055325e-03
716 1 1.96349541e+00 9.69451727e-03
717 1 1.96349541e+00 9.37140176e-03
718 1 1.96349541e+00 1.00753015e-02
719 1 1.96349541e+00 1.00067883e-02
720 1 1.96349541e+00 9.84271901e-03
721 1 1.96349541e+00 9.80404687e-03
722 1 1.96349541e+00 9.60211118e-03
723 1 1.96349541e+00 9.41130873e-03
724 1 1.96349541e+00 8.95955225e-03
725 1 1.96349541e+00 9.07722791e-03
726 1 1.96349541e+00 9.21942630e-03
727 1 1.96349541e+00 1.00899284e-02
728 1 1.96349541e+00 9.55312713e-03
729 1 1.96349541e+00 1.00218032e-02
730 1 1.96349541e+00 9.44820305e-03
731 1 1.96349541e+00 9.47846964e-03
732 1 1.96349541e+00 8.78540508e-03
733 1 1.96349541e+00 9.97145731e-03
734 1 1.96349541e+00 9.75270517e-03
735 1 1.96349541e+00 9.94195679e-03
736 1 1.96349541e+00 9.95519089e-03
737 1 1.96349541e+00 1.02449221e-02
738 1 1.96349541e+00 9.46727289e-03
739 1 1.96349541e+00 9.99045833e-03
740 1 1.96349541e+00 9.81036979e-03
741 1 1.96349541e+00 9.68316618e-03
742 1 1.96349541e+00 9.68653791e-03
743 1 1.96349541e+00 9.18164232e-03
744 1 1.96349541e+00 9.03369984e-03
745 1 1.96349541e+00 9.87600357e-03
746 1 1.96349541e+00 9.46280802e-03
747 1 1.96349541e+00 9.21880522e-03
748 1 1.96349541e+00 9.86230063e-03
749 1 1.96349541e+00 9.91756470e-03
750 1 1.96349541e+00 9.81213110e-03
751 1 1.96349541e+00 9.51508696e-03
752 1 1.96349541e+00 9.38982691e-03
753 1 1.96349541e+00 9.35624940e-03
754 1 1.96349541e+00 9.99758595e-03
755 1 1.96349541e+00 9.40046687e-03
756 1 1.96349541e+00 8.94931500e-03
757 1 1.96349541e+00 9.92329908e-03
758 1 1.96349541e+00 9.66550039e-03
759 1 1.96349541e+00 9.32355140e-03
760 1 1.96349541e+00 9.59842124e-03
761 1 1.96349541e+00 1.00501793e-02
762 1 1.96349541e+00 9.10684179e-03
763 1 1.96349541e+00 9.32160322e-03
764 1 1.96349541e+00 1.01162007e-02
765 1 1.96349541e+00 9.63912279e-03
766 1 1.96349541e+00 1.00237026e-02
767 1 1.96349541e+00 9.48234186e-03
768 1 1.96349541e+00 9.82065482e-03
769 1 1.96349541e+00 9.33376308e-03
770 1 1.96349541e+00 9.78976733e-03
771 1 1.96349541e+00 9.79097984e-03
772 1 1.96349541e+00 1.04432167e-02
773 1 1.96349541e+00 1.00834048e-02
774 1 1.96349541e+00 1.04151466e-02
775 1 1.96349541e+00 9.80053283e-03
776 1 1.96349541e+00 9.54689489e-03
777 1 1.96349541e+00 9.04078474e-03
778 1 1.96349541e+00 9.82171400e-03
779 1 1.96349541e+00 9.62760166e-03
780 1 1.96349541e+00 9.37374362e-03
781 1 1.96349541e+00 9.38536182e-03
782 1 1.96349541e+00 9.47362965e-03
783 1 1.96349541e+00 9.46909856e-03
784 1 1.96349541e+00 9.67563747e-03
785 1 1.96349541e+00 9.94534852e-03
786 1 1.96349541e+00 9.75236221e-03
787 1 1.96349541e+00 1.03335582e-02
788 1 1.96349541e+00 9.47331149e-03
789 1 1.96349541e+00 9.31872609e-03
790 1 1.96349541e+00 9.36160749e-03
791 1 1.96349541e+00 9.25579300e-03
792 1 1.96349541e+00 9.93809773e-03
793 1 1.96349541e+00 8.62368091e-03
794 1 1.96349541e+00 9.57546851e-03
795 1 1.96349541e+00 9.86106772e-03
796 1 1.96349541e+00 1.09363426e-02
797 1 1.96349541e+00 9.54865361e-03
798 1 1.96349541e+00 9.76603701e-03
799 1 1.96349541e+00 9.42193316e-03
800 1 1.96349541e+00 9.78302726e-03
801 1 1.96349541e+00 1.05528541e-02
802 1 1.96349541e+00 9.68374287e-03
803 1 1.96349541e+00 9.85430524e-03
804 1 1.96349541e+00 9.32573429e-03
805 1 1.96349541e+00 1.00419333e-02
806 1 1.96349541e+00 9.71146279e-03
807 1 1.96349541e+00 1.00731564e-02
808 1 1.96349541e+00 9.62065011e-03
809 1 1.96349541e+00 9.82748644e-03
810 1 1.96349541e+00 9.34097657e-03
811 1 1.96349541e+00 9.75790301e-03
812 1 1.96349541e+00 1.02051546e-02
813 1 1.96349541e+00 1.01575673e-02
814 1 1.96349541e+00 9.44818558e-03
815 1 1.96349541e+00 9.15882348e-03
816 1 1.96349541e+00 9.18458378e-03
817 1 1.96349541e+00 9.44433363e-03
818 1 1.96349541e+00 9.55953690e-03
819 1 1.96349541e+00 9.71571826e-03
820 1 1.96349541e+00 9.89880461e-03
821 1 1.96349541e+00 9.70936056e-03
822 1 1.96349541e+00 9.73884732e-03
823 1 1.96349541e+00 1.00254094e-02
824 1 1.96349541e+00 9.55379223e-03
825 1 1.96349541e+00 9.58298761e-03
826 1 1.96349541e+00 9.45348558e-03
827 1 1.96349541e+00 1.04687139e-02
828 1 1.96349541e+00 9.59130667e-03
829 1 1.96349541e+00 1.02834412e-02
830 1 1.96349541e+00 9.96160505e-03
831 1 1.96349541e+00 9.70103691e-03
832 1 1.96349541e+00 1.00979005e-02
833 1 1.96349541e+00 9.81018958e-03
834 1 1.96349541e+00 9.44691777e-03
835 1 1.96349541e+00 9.81135244e-03
836 1 1.96349541e+00 9.74694156e-03
837 1 1.96349541e+00 9.68374466e-03
838 1 1.96349541e+00 9.28524177e-03
839 1 1.96349541e+00 9.27470867e-03
840 1 1.96349541e+00 9.90234018e-03
841 1 1.96349541e+00 8.91299825e-03
842 1 1.96349541e+00 9.75703495e-03
843 1 1.96349541e+00 9.42891775e-03
844 1 1.96349541e+00 9.71359513e-03
845 1 1.96349541e+00 1.00796025e-02
846 1 1.96349541e+00 9.49280789e-03
847 1 1.96349541e+00 9.69113715e-03
848 1 1.96349541e+00 9.59785030e-03
849 1 1.96349541e+00 9.71581526e-03
850 1 1.96349541e+00 1.00035496e-02
851 1 1.96349541e+00 9.63013286e-03
852 1 1.96349541e+00 9.68230418e-03
853 1 1.96349541e+00 1.04381973e-02
854 1 1.96349541e+00 9.90501128e-03
855 1 1.96349541e+00 9.37719377e-03
856 1 1.96349541e+00 9.61791573e-03
857 1 1.96349541e+00 9.67478580e-03
858 1 1.96349541e+00 9.30655334e-03
859 1 1.96349541e+00 9.63266551e-03
860 1 1.96349541e+00 8.82274572e-03
861 1 1.96349541e+00 9.33616652e-03
862 1 1.96349541e+00 9.30250705e-03
863 1 1.96349541e+00 9.83972685e-03
864 1 1.96349541e+00 9.57725451e-03
865 1 1.96349541e+00 9.85964568e-03
866 1 1.96349541e+00 1.01938875e-02
867 1 1.96349541e+00 9.40631363e-03
868 1 1.96349541e+00 9.78013618e-03
869 1 1.96349541e+00 9.96092627e-03
870 1 1.96349541e+00 9.91967815e-03
871 1 1.96349541e+00 9.14028835e-03
872 1 1.96349541e+00 9.65119216e-03
873 1 1.96349541e+00 9.32603911e-03
874 1 1.96349541e+00 9.53552219e-03
875 1 1.96349541e+00 9.66887978e-03
876 1 1.96349541e+00 9.71836321e-03
877 1 1.96349541e+00 9.70351416e-03
878 1 1.96349541e+00 9.83984504e-03
879 1 1.96349541e+00 9.63676068e-03
880 1 1.96349541e+00 9.59536512e-03
881 1 1.96349541e+00 1.00169451e-02
882 1 1.96349541e+00 9.57854660e-03
883 1 1.96349541e+00 1.01869904e-02
884 1 1.96349541e+00 9.98212451e-03
885 1 1.96349541e+00 9.90872956e-03
886 1 1.96349541e+00 9.79531618e-03
887 1 1.96349541e+00 9.58208854e-03
888 1 1.96349541e+00 1.01462789e-02
889 1 1.96349541e+00 9.89076870e-03
890 1 1.96349541e+00 9.61964802e-03
891 1 1.96349541e+00 9.53498836e-03
892 1 1.96349541e+00 9.86649093e-03
893 1 1.96349541e+00 8.46688345e-03
894 1 1.96349541e+00 9.55003066e-03
895 1 1.96349541e+00 9.06846925e-03
896 1 1.96349541e+00 9.59882502e-03
897 1 1.96349541e+00 1.00956299e-02
898 1 1.96349541e+00 9.79292516e-03
899 1 1.96349541e+00 9.58028952e-03
0 2 3.92699082e+00 1.43499377e-02
1 2 3.92699082e+00 1.61363537e-02
2 2 3.92699082e+00 1.67275065e-02
3 2 3.92699082e+00 1.49338646e-02
4 2 3.92699082e+00 1.69741264e-02
5 2 3.92699082e+00 1.66593344e-02
6 2 3.92699082e+00 1.46401535e-02
7 2 3.92699082e+00 1.68187704e-02
8 2 3.92699082e+00 1.49329352e-02
9 2 3.92699082e+00 1.64056524e-02
10 2 3.92699082e+00 1.71513392e-02
11 2 3.92699082e+00 1.64312547e-02
12 2 3.92699082e+00 1.60223401e-02
13 2 3.92699082e+00 1.64735232e-02
14 2 3.92699082e+00 1.53350589e-02
15 2 3.92699082e+00 1.60897151e-02
16 2 3.92699082e+00 1.56734277e-02
17 2 3.92699082e+00 1.65408948e-02
18 2 3.92699082e+00 1.56905767e-02
19 2 3.92699082e+00 1.62956320e-02
20 2 3.92699082e+00 1.61381650e-02
21 2 3.92699082e+00 1.57836586e-02
22 2 3.92699082e+00 1.55660493e-02
23 2 3.92699082e+00 1.73169181e-02
24 2 3.92699082e+00 1.39330186e-02
25 2 3.92699082e+00 1.54205426e-02
26 2 3.92699082e+00 1.52274036e-02
27 2 3.92699082e+00 1.50964711e-02
28 2 3.92699082e+00 1.65842711e-02
29 2 3.92699082e+00 1.72893117e-02
30 2 3.92699082e+00 1.47951517e-02
31 2 3.92699082e+00 1.56926964e-02
32 2 3.92699082e+00 1.55485095e-02
33 2 3.92699082e+00 1.54941173e-02
34 2 3.92699082e+00 1.60822877e-02
35 2 3.92699082e+00 1.68722308e-02
36 2 3.92699082e+00 1.54104516e-02
37 2 3.92699082e+00 1.57814409e-02
38 2 3.92699082e+00 1.53594197e-02
39 2 3.92699082e+00 1.58202202e-02
40 2 3.92699082e+00 1.56557799e-02
41 2 3.92699082e+00 1.57178797e-02
42 2 3.92699082e+00 1.62787448e-02
43 2 3.92699082e+00 1.63691401e-02
44 2 3.92699082e+00 1.59022832e-02
45 2 3.92699082e+00 1.55148910e-02
46 2 3.92699082e+00 1.63949814e-02
47 2 3.92699082e+00 1.65295815e-02
48 2 3.92699082e+00 1.49700818e-02
49 2 3.92699082e+00 1.57006173e-02
50 2 3.92699082e+00 1.72497194e-02
51 2 3.92699082e+00 1.55291791e-02
52 2 3.92699082e+00 1.62976233e-02
53 2 3.92699082e+00 1.68823353e-02
54 2 3.92699082e+00 1.58541565e-02
55 2 3.92699082e+00 1.59155840e-02
56 2 3.92699082e+00 1.66265496e-02
57 2 3.92699082e+00 1.57405073e-02
58 2 3.92699082e+00 1.61095013e-02
59 2 3.92699082e+00 1.61740607e-02
60 2 3.92699082e+00 1.57230077e-02
61 2 3.92699082e+00 1.58288419e-02
62 2 3.92699082e+00 1.67608248e-02
63 2 3.92699082e+00 1.70541447e-02
64 2 3.92699082e+00 1.61669251e-02
65 2 3.92699082e+00 1.61646642e-02
66 2 3.92699082e+00 1.59790340e-02
67 2 3.92699082e+00 1.63848404e-02
68 2 3.92699082e+00 1.57177678e-02
69 2 3.92699082e+00 1.56784014e-02
70 2 3.92699082e+00 1.69735981e-02
71 2 3.92699082e+00 1.46130842e-02
72 2 3.92699082e+00 1.51272919e-02
73 2 3.92699082e+00 1.63508953e-02
74 2 3.92699082e+00 1.65219767e-02
75 2 3.92699082e+00 1.55947080e-02
76 2 3.92699082e+00 1.70494156e-02
77 2 3.92699082e+00 1.60278530e-02
78 2 3.92699082e+00 1.54529026e-02
79 2 3.92699082e+00 1.49299305e-02
80 2 3.92699082e+00 1.64469079e-02
81 2 3.92699082e+00 1.70761648e-02
82 2 3.92699082e+00 1.57153885e-02
83 2 3.92699082e+00 1.56117765e-02
84 2 3.92699082e+00 1.52676342e-02
85 2 3.92699082e+00 1.71088805e-02
86 2 3.92699082e+00 1.63661524e-02
87 2 3.92699082e+00 1.57979371e-02
88 2 3.92699082e+00 1.67568839e-02
89 2 3.92699082e+00 1.60090616e-02
90 2 3.92699082e+00 1.62519516e-02
91 2 3.92699082e+00 1.65717758e-02
92 2 3.92699082e+00 1.55542820e-02
93 2 3.92699082e+00 1.65165241e-02
94 2 3.92699082e+00 1.75363513e-02
95 2 3.92699082e+00 1.62016567e-02
96 2 3.92699082e+00 1.59397146e-02
97 2 3.92699082e+00 1.61878260e-02
98 2 3.92699082e+00 1.68983005e-02
99 2 3.92699082e+00 1.60747760e-02
100 2 3.92699082e+00 1.55517009e-02
101 2 3.92699082e+00 1.67947408e-02
102 2 3.92699082e+00 1.50736093e-02
103 2 3.92699082e+00 1.51714066e-02
104 2 3.92699082e+00 1.67670700e-02
105 2 3.92699082e+00 1.64320981e-02
106 2 3.92699082e+00 1.43877873e-02
107 2 3.92699082e+00 1.64520645e-02
108 2 3.92699082e+00 1.63777170e-02
109 2 3.92699082e+00 1.62384025e-02
110 2 3.92699082e+00 1.54928725e-02
111 2 3.92699082e+00 1.56352449e-02
112 2 3.92699082e+00 1.49481248e-02
113 2 3.92699082e+00 1.58777749e-02
114 2 3.92699082e+00 1.54636570e-02
115 2 3.92699082e+00 1.63667579e-02
116 2 3.92699082e+00 1.60591809e-02
117 2 3.92699082e+00 1.55409577e-02
118 2 3.92699082e+00 1.64334791e-02
119 2 3.92699082e+00 1.54042377e-02
120 2 3.92699082e+00 1.52038828e-02
121 2 3.92699082e+00 1.60806021e-02
122 2 3.92699082e+00 1.55964356e-02
123 2 3.92699082e+00 1.73649188e-02
124 2 3.92699082e+00 1.62027933e-02
125 2 3.92699082e+00 1.65393849e-02
126 2 3.92699082e+00 1.62186915e-02
127 2 3.92699082e+00 1.53819556e-02
128 2 3.92699082e+00 1.62988072e-02
129 2 3.92699082e+00 1.56066083e-02
130 2 3.92699082e+00 1.58871379e-02
131 2 3.92699082e+00 1.51656983e-02
132 2 3.92699082e+00 1.53970282e-02
133 2 3.92699082e+00 1.50739789e-02
134 2 3.92699082e+00 1.59612230e-02
135 2 3.92699082e+00 1.55275191e-02
136 2 3.92699082e+00 1.53677239e-02
137 2 3.92699082e+00 1.63212326e-02
138 2 3.92699082e+00 1.68370052e-02
139 2 3.92699082e+00 1.50300382e-02
140 2 3.92699082e+00 1.58563740e-02
141 2 3.92699082e+00 1.66394298e-02
142 2 3.92699082e+00 1.69052378e-02
143 2 3.92699082e+00 1.57860946e-02
144 2 3.92699082e+00 1.58478344e-02
145 2 3.92699082e+00 1.61326583e-02
146 2 3.92699082e+00 1.69025759e-02
147 2 3.92699082e+00 1.60105238e-02
148 2 3.92699082e+00 1.64800067e-02
149 2 3.92699082e+00 1.60151874e-02
150 2 3.92699082e+00 1.58705799e-02
151 2 3.92699082e+00 1.61307823e-02
152 2 3.92699082e+00 1.51762579e-02
153 2 3.92699082e+00 1.51269942e-02
154 2 3.92699082e+00 1.57291059e-02
155 2 3.92699082e+00 1.54158252e-02
156 2 3.92699082e+00 1.72710084e-02
157 2 3.92699082e+00 1.65686963e-02
158 2 3.92699082e+00 1.71772113e-02
159 2 3.92699082e+00 1.58386044e-02
160 2 3.92699082e+00 1.59726047e-02
161 2 3.92699082e+00 1.60358587e-02
162 2 3.92699082e+00 1.62791850e-02
163 2 3.92699082e+00 1.69542298e-02
164 2 3.92699082e+00 1.47998865e-02
165 2 3.92699082e+00 1.54211842e-02
166 2 3.92699082e+00 1.70285472e-02
167 2 3.92699082e+00 1.57122287e-02
168 2 3.92699082e+00 1.62273088e-02
169 2 3.92699082e+00 1.60171123e-02
170 2 3.92699082e+00 1.52441124e-02
171 2 3.92699082e+00 1.56542992e-02
172 2 3.92699082e+00 1.59988390e-02
173 2 3.92699082e+00 1.73155693e-02
174 2 3.92699082e+00 1.68640452e-02
175 2 3.92699082e+00 1.66406406e-02
176 2 3.92699082e+00 1.68965991e-02
177 2 3.92699082e+00 1.62951400e-02
178 2 3.92699082e+00 1.51137297e-02
179 2 3.92699082e+00 1.66224444e-02
180 2 3.92699082e+00 1.53056502e-02
181 2 3.92699082e+00 1.58203741e-02
182 2 3.92699082e+00 1.62729817e-02
183 2 3.92699082e+00 1.58027986e-02
184 2 3.92699082e+00 1.62754078e-02
185 2 3.92699082e+00 1.55524116e-02
186 2 3.92699082e+00 1.55248977e-02
187 2 3.92699082e+00 1.48446164e-02
188 2 3.92699082e+00 1.51841489e-02
189 2 3.92699082e+00 1.54297020e-02
190 2 3.92699082e+00 1.61293112e-02
191 2 3.92699082e+00 1.66917000e-02
192 2 3.92699082e+00 1.67106243e-02
193 2 3.92699082e+00 1.59369051e-02
194 2 3.92699082e+00 1.64518569e-02
195 2 3.92699082e+00 1.68761952e-02
196 2 3.92699082e+00 1.65751334e-02
197 2 3.92699082e+00 1.62288524e-02
198 2 3.92699082e+00 1.65723101e-02
199 2 3.92699082e+00 1.68749475e-02
200 2 3.92699082e+00 1.52616233e-02
201 2 3.92699082e+00 1.46754444e-02
202 2 3.92699082e+00 1.51181151e-02
203 2 3.92699082e+00 1.55608870e-02
204 2 3.92699082e+00 1.56447406e-02
205 2 3.92699082e+00 1.73480981e-02
206 2 3.92699082e+00 1.52970555e-02
207 2 3.92699082e+00 1.54151683e-02
208 2 3.92699082e+00 1.61667392e-02
209 2 3.92699082e+00 1.63924082e-02
210 2 3.92699082e+00 1.50605554e-02
211 2 3.92699082e+00 1.62713854e-02
212 2 3.92699082e+00 1.65150789e-02
213 2 3.92699082e+00 1.51334136e-02
214 2 3.92699082e+00 1.56754764e-02
215 2 3.92699082e+00 1.79811880e-02
216 2 3.92699082e+00 1.60713906e-02
217 2 3.92699082e+00 1.56568548e-02
218 2 3.92699082e+00 1.76667612e-02
219 2 3.92699082e+00 1.62916471e-02
220 2 3.92699082e+00 1.66272516e-02
221 2 3.92699082e+00 1.65122553e-02
222 2 3.92699082e+00 1.59366909e-02
223 2 3.92699082e+00 1.79603294e-02
224 2 3.92699082e+00 1.43292162e-02
225 2 3.92699082e+00 1.62940701e-02
226 2 3.92699082e+00 1.62088033e-02
227 2 3.92699082e+00 1.56330540e-02
228 2 3.92699082e+00 1.57903144e-02
229 2 3.92699082e+00 1.62658261e-02
230 2 3.92699082e+00 1.59176722e-02
231 2 3.92699082e+00 1.66391800e-02
232 2 3.92699082e+00 1.52749705e-02
233 2 3.92699082e+00 1.57229661e-02
234 2 3.92699082e+00 1.54133496e-02
235 2 3.92699082e+00 1.49669970e-02
236 2 3.92699082e+00 1.60009704e-02
237 2 3.92699082e+00 1.64840463e-02
238 2 3.92699082e+00 1.61339309e-02
239 2 3.92699082e+00 1.60712130e-02
240 2 3.92699082e+00 1.65355911e-02
241 2 3.92699082e+00 1.46802042e-02
242 2 3.92699082e+00 1.53322375e-02
243 2 3.92699082e+00 1.59777685e-02
244 2 3.92699082e+00 1.49857517e-02
245 2 3.92699082e+00 1.48523480e-02
246 2 3.92699082e+00 1.61742758e-02
247 2 3.92699082e+00 1.67633549e-02
248 2 3.92699082e+00 1.50550883e-02
249 2 3.92699082e+00 1.66354088e-02
250 2 3.92699082e+00 1.59613798e-02
251 2 3.92699082e+00 1.57971897e-02
252 2 3.92699082e+00 1.66956852e-02
253 2 3.92699082e+00 1.56866264e-02
254 2 3.92699082e+00 1.60319580e-02
255 2 3.92699082e+00 1.60033263e-02
256 2 3.92699082e+00 1.69999227e-02
257 2 3.92699082e+00 1.51139828e-02
258 2 3.92699082e+00 1.58927690e-02
259 2 3.92699082e+00 1.63761768e-02
260 2 3.92699082e+00 1.65921847e-02
261 2 3.92699082e+00 1.53864867e-02
262 2 3.92699082e+00 1.55183848e-02
263 2 3.92699082e+00 1.51521810e-02
264 2 3.92699082e+00 1.55086825e-02
265 2 3.92699082e+00 1.65893668e-02
266 2 3.92699082e+00 1.44869252e-02
267 2 3.92699082e+00 1.72081312e-02
268 2 3.92699082e+00 1.59349665e-02
269 2 3.92699082e+00 1.56869485e-02
270 2 3.92699082e+00 1.57416792e-02
271 2 3.92699082e+00 1.57335977e-02
272 2 3.92699082e+00 1.48941010e-02
273 2 3.92699082e+00 1.47222554e-02
274 2 3.92699082e+00 1.58536166e-02
275 2 3.92699082e+00 1.64960830e-02
276 2 3.92699082e+00 1.69069462e-02
277 2 3.92699082e+00 1.58459226e-02
278 2 3.92699082e+00 1.82342600e-02
279 2 3.92699082e+00 1.65121859e-02
280 2 3.92699082e+00 1.55140566e-02
281 2 3.92699082e+00 1.53866602e-02
282 2 3.92699082e+00 1.66232824e-02
283 2 3.92699082e+00 1.83015935e-02
284 2 3.92699082e+00 1.44301939e-02
285 2 3.92699082e+00 1.58825141e-02
286 2 3.92699082e+00 1.58138808e-02
287 2 3.92699082e+00 1.49985566e-02
288 2 3.92699082e+00 1.56853423e-02
289 2 3.92699082e+00 1.50176701e-02
290 2 3.92699082e+00 1.62418860e-02
291 2 3.92699082e+00 1.60973323e-02
292 2 3.92699082e+00 1.54310637e-02
293 2 3.92699082e+00 1.62482755e-02
294 2 3.92699082e+00 1.64105471e-02
295 2 3.92699082e+00 1.69883497e-02
296 2 3.92699082e+00 1.63245141e-02
297 2 3.92699082e+00 1.61042541e-02
298 2 3.92699082e+00 1.66780768e-02
299 2 3.92699082e+00 1.50338423e-02
300 2 3.92699082e+00 1.69568800e-02
301 2 3.92699082e+00 1.54379968e-02
302 2 3.92699082e+00 1.51556909e-02
303 2 3.92699082e+00 1.59975194e-02
304 2 3.92699082e+00 1.52843781e-02
305 2 3.92699082e+00 1.52383234e-02
306 2 3.92699082e+00 1.62223443e-02
307 2 3.92699082e+00 1.58272704e-02
308 2 3.92699082e+00 1.61653618e-02
309 2 3.92699082e+00 1.55800137e-02
310 2 3.92699082e+00 1.69665732e-02
311 2 3.92699082e+00 1.43344469e-02
312 2 3.92699082e+00 1.63405998e-02
313 2 3.92699082e+00 1.45236328e-02
314 2 3.92699082e+00 1.69759246e-02
315 2 3.92699082e+00 1.65122412e-02
316 2 3.92699082e+00 1.53397954e-02
317 2 3.92699082e+00 1.58728281e-02
318 2 3.92699082e+00 1.52244642e-02
319 2 3.92699082e+00 1.58445772e-02
320 2 3.92699082e+00 1.64541271e-02
321 2 3.92699082e+00 1.58642031e-02
322 2 3.92699082e+00 1.62075852e-02
323 2 3.92699082e+00 1.62144156e-02
324 2 3.92699082e+00 1.56919039e-02
325 2 3.92699082e+00 1.63231293e-02
326 2 3.92699082e+00 1.55964902e-02
327 2 3.92699082e+00 1.61381155e-02
328 2 3.92699082e+00 1.61520458e-02
329 2 3.92699082e+00 1.51509737e-02
330 2 3.92699082e+00 1.58536370e-02
331 2 3.92699082e+00 1.68154144e-02
332 2 3.92699082e+00 1.67067318e-02
333 2 3.92699082e+00 1.62368957e-02
334 2 3.92699082e+00 1.64632721e-02
335 2 3.92699082e+00 1.59977805e-02
336 2 3.92699082e+00 1.59215148e-02
337 2 3.92699082e+00 1.69980112e-02
338 2 3.92699082e+00 1.50835957e-02
339 2 3.92699082e+00 1.59886848e-02
340 2 3.92699082e+00 1.57809512e-02
341 2 3.92699082e+00 1.53330494e-02
342 2 3.92699082e+00 1.50620990e-02
343 2 3.92699082e+00 1.57650585e-02
344 2 3.92699082e+00 1.46641716e-02
345 2 3.92699082e+00 1.65860547e-02
346 2 3.92699082e+00 1.49408085e-02
347 2 3.92699082e+00 1.50746468e-02
348 2 3.92699082e+00 1.56459485e-02
349 2 3.92699082e+00 1.61308946e-02
350 2 3.92699082e+00 1.64207346e-02
351 2 3.92699082e+00 1.69773394e-02
352 2 3.92699082e+00 1.56655232e-02
353 2 3.92699082e+00 1.60386308e-02
354 2 3.92699082e+00 1.63423616e-02
355 2 3.92699082e+00 1.65951946e-02
356 2 3.92699082e+00 1.71880435e-02
357 2 3.92699082e+00 1.65882901e-02
358 2 3.92699082e+00 1.54313283e-02
359 2 3.92699082e+00 1.46710898e-02
360 2 3.92699082e+00 1.57895015e-02
361 2 3.92699082e+00 1.61344108e-02
362 2 3.92699082e+00 1.57426041e-02
363 2 3.92699082e+00 1.74088989e-02
364 2 3.92699082e+00 1.63700930e-02
365 2 3.92699082e+00 1.61238254e-02
